"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_1_run.csv",,,,"Date:","14 Apr 2020 08:36:50 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 08:40:29,11.055,0.503,88.442,0,0,0,0,172262,1221748,3804872704,800968704,465051648,14631890944,1280,73614
14-04 08:40:30,14.861,0.252,84.887,0,0,0,0,226464,1608282,3804872704,800968704,465051648,14631890944,1280,73614
14-04 08:40:31,12.500,0.750,86.500,0.250,0,0,32768,170635,1204823,3804864512,800968704,465059840,14631890944,1280,73614
14-04 08:40:32,12.626,0.505,86.869,0,0,0,0,199229,1421505,3804864512,800968704,465059840,14631890944,1280,73614
14-04 08:40:33,11.083,0.504,88.413,0,0,0,24576,181427,1285185,3804864512,800968704,465059840,14631890944,1280,73614
14-04 08:40:34,10.076,0.504,89.421,0,0,0,12288,170797,1218891,3804860416,800968704,465059840,14631895040,1280,73614
14-04 08:40:35,12.469,0.249,87.282,0,0,0,0,167321,1183353,3804860416,800968704,465059840,14631895040,1280,73614
14-04 08:40:36,14.322,0.503,84.925,0.251,0,0,16384,196120,1386275,3804856320,800968704,465063936,14631895040,1280,73614
14-04 08:40:37,13.217,0.748,86.035,0,0,0,4096,150469,1078058,3804856320,800968704,465063936,14631895040,1280,73614
14-04 08:40:38,12.690,0.254,87.056,0,0,0,0,195322,1382940,3804852224,800968704,465063936,14631899136,1280,73614
14-04 08:40:39,13.384,0.758,85.859,0,0,0,40960,220409,1548922,3804852224,800968704,465063936,14631899136,1280,73614
14-04 08:40:40,17.128,0.504,82.368,0,0,0,36864,236149,1669211,3804344320,801476608,465063936,14631899136,1280,73614
14-04 08:40:41,12.343,0.252,87.154,0.252,0,0,28672,155588,1099209,3804340224,801476608,465068032,14631899136,1280,73614
14-04 08:40:42,12.374,0.758,86.869,0,0,0,0,169567,1198679,3804340224,801476608,465068032,14631899136,1280,73614
14-04 08:40:43,14.861,0.252,84.887,0,0,0,0,216516,1526850,3804340224,801476608,465068032,14631899136,1280,73614
14-04 08:40:44,14.721,0.254,85.025,0,0,0,49152,188072,1326127,3804340224,801476608,465068032,14631899136,1280,73614
14-04 08:40:45,11.616,0.505,87.879,0,0,0,20480,166098,1179049,3804340224,801476608,465068032,14631899136,1280,73615
14-04 08:40:46,13.682,0.498,85.821,0,0,0,0,181587,1281234,3804336128,801476608,465068032,14631903232,1280,73615
14-04 08:40:47,11.278,0.752,87.719,0.251,0,0,16384,162066,1140194,3804336128,801476608,465068032,14631903232,1280,73615
14-04 08:40:48,12.911,0.253,86.835,0,0,0,0,161978,1141069,3804336128,801476608,465068032,14631903232,1280,73615
14-04 08:40:49,14.610,0.756,84.635,0,0,0,12288,179478,1262196,3804336128,801476608,465068032,14631903232,1280,73615
14-04 08:40:50,14.430,0.759,84.810,0,0,0,20480,221603,1548044,3804336128,801476608,465068032,14631903232,1280,73615
14-04 08:40:51,15.960,0.249,83.791,0,0,0,61440,249057,1752056,3804332032,801476608,465068032,14631907328,1280,73615
14-04 08:40:52,12.405,0.253,87.342,0,0,0,4096,170281,1219280,3804332032,801476608,465068032,14631907328,1280,73615
14-04 08:40:53,14.106,0,85.642,0.252,0,0,45056,205988,1445686,3804327936,801476608,465072128,14631907328,1280,73615
14-04 08:40:54,14.286,0.501,85.213,0,0,0,28672,197111,1386933,3804327936,801476608,465072128,14631907328,1280,73615
14-04 08:40:55,13.317,0.503,86.181,0,0,0,0,208576,1466044,3804323840,801476608,465072128,14631911424,1280,73615
14-04 08:40:56,13.602,0.252,86.146,0,0,0,24576,220793,1547208,3804323840,801476608,465072128,14631911424,1280,73615
14-04 08:40:57,15.500,0.750,83.500,0.250,0,0,36864,232638,1629539,3804323840,801476608,465072128,14631911424,1280,73615
14-04 08:40:58,14.750,0.500,84.750,0,0,0,0,203516,1441808,3804315648,801476608,465072128,14631919616,1280,73615
14-04 08:40:59,15.750,0.500,83.500,0.250,0,0,16384,244722,1730430,3804311552,801476608,465072128,14631923712,1280,73615
14-04 08:41:00,16.418,0.249,83.333,0,0,0,24576,200379,1407601,3804311552,801476608,465072128,14631923712,1280,73615
14-04 08:41:01,15.113,0.252,84.635,0,0,0,0,241669,1711309,3804311552,801476608,465072128,14631923712,1280,73615
14-04 08:41:02,13.250,0.500,86.250,0,0,0,0,179179,1281156,3804311552,801476608,465072128,14631923712,1280,73615
14-04 08:41:03,15.711,0,84.289,0,0,0,16384,197517,1401756,3804307456,801476608,465072128,14631927808,1280,73615
14-04 08:41:04,13.750,0.500,85.750,0,0,0,0,181307,1265410,3804307456,801476608,465072128,14631927808,1280,73615
14-04 08:41:05,13.636,0.253,85.859,0.253,0,0,32768,161946,1157281,3804426240,801349632,465076224,14631927808,1280,73615
14-04 08:41:06,13.098,0.252,86.650,0,0,0,12288,149170,1058884,3804426240,801349632,465076224,14631927808,1280,73615
14-04 08:41:07,13.750,0.500,85.750,0,0,0,4096,162020,1143562,3804426240,801349632,465076224,14631927808,1280,73615
14-04 08:41:08,12.814,0,87.186,0,0,0,0,191060,1361397,3804422144,801349632,465076224,14631931904,1280,73615
14-04 08:41:09,15.500,0.500,84,0,0,0,24576,226656,1608282,3804422144,801349632,465076224,14631931904,1280,73615
14-04 08:41:10,15.578,0.251,84.171,0,0,0,36864,188531,1327273,3804295168,801476608,465076224,14631931904,1280,73615
14-04 08:41:11,11.692,0.498,87.562,0.249,0,0,77824,166801,1197119,3804291072,801476608,465080320,14631931904,1280,73615
14-04 08:41:12,12.911,0.506,86.582,0,0,0,0,216152,1529853,3804291072,801476608,465080320,14631931904,1280,73615
14-04 08:41:13,10.660,0.254,89.086,0,0,0,0,177894,1262196,3804291072,801476608,465080320,14631931904,1280,73615
14-04 08:41:14,9.596,0.505,89.899,0,0,0,0,186801,1321647,3804291072,801476608,465080320,14631931904,1280,73615
14-04 08:41:15,11.779,1.003,87.218,0,0,0,8192,168701,1183624,3804291072,801476608,465080320,14631931904,1280,73615
14-04 08:41:16,14.536,0,85.464,0,0,0,0,203826,1461414,3804291072,801476608,465080320,14631931904,1280,73615
14-04 08:41:17,13.317,0.503,85.930,0.251,0,0,28672,185387,1306183,3804286976,801476608,465084416,14631931904,1280,73615
14-04 08:41:18,11.779,0.501,87.719,0,0,0,0,170087,1202310,3804286976,801476608,465084416,14631931904,1280,73615
14-04 08:41:19,12.911,0.253,86.835,0,0,0,0,199082,1420789,3804286976,801476608,465084416,14631931904,1280,73615
14-04 08:41:20,14.467,0.254,85.279,0,0,0,40960,217112,1527871,3804160000,801603584,465084416,14631931904,1280,73615
14-04 08:41:21,14.430,0.506,85.063,0,0,0,8192,216435,1508451,3804160000,801603584,465084416,14631931904,1280,73615
14-04 08:41:22,12.091,0.504,87.406,0,0,0,40960,178742,1260409,3804155904,801603584,465084416,14631936000,1280,73615
14-04 08:41:23,11.839,0.756,87.154,0.252,0,0,49152,164509,1160305,3803512832,802238464,465092608,14631936000,1280,73615
14-04 08:41:24,11.809,0.503,87.688,0,0,0,0,187388,1324291,3803508736,802238464,465092608,14631940096,1280,73615
14-04 08:41:25,15,0.750,84.250,0,0,0,0,206440,1446254,3803508736,802238464,465092608,14631940096,1280,73615
14-04 08:41:26,12.500,0.250,87.250,0,0,0,0,169486,1202390,3803508736,802238464,465092608,14631940096,1280,73615
14-04 08:41:27,13.065,0.503,86.181,0.251,0,0,147456,166012,1178053,3803508736,802238464,465092608,14631940096,1280,73615
14-04 08:41:28,11.364,0.505,88.131,0,0,0,0,168798,1201122,3803504640,802238464,465092608,14631944192,1280,73615
14-04 08:41:29,11.111,0.505,88.131,0.253,0,0,28672,163445,1161995,3803500544,802238464,465096704,14631944192,1280,73615
14-04 08:41:30,14.322,0.503,85.176,0,0,0,0,216359,1545351,3803500544,802238464,465096704,14631944192,1280,73615
14-04 08:41:31,13.131,0.253,86.616,0,0,0,0,185908,1306037,3803500544,802238464,465096704,14631944192,1280,73615
14-04 08:41:32,13.250,0.750,86,0,0,0,12288,166572,1181624,3803500544,802238464,465096704,14631944192,1280,73615
14-04 08:41:33,13.750,1.250,85,0,0,0,0,176571,1240940,3803496448,802238464,465096704,14631948288,1280,73615
14-04 08:41:34,12.343,0.252,87.406,0,0,0,0,155357,1097464,3803492352,802238464,465096704,14631952384,1280,73615
14-04 08:41:35,12,0.500,87.250,0.250,0,0,16384,166032,1162419,3803484160,802238464,465104896,14631952384,1280,73615
14-04 08:41:36,13.889,0,86.111,0,0,0,0,158796,1119690,3803484160,802238464,465104896,14631952384,1280,73615
14-04 08:41:37,13.131,1.515,85.354,0,0,0,102400,159234,1120615,3804778496,800944128,465104896,14631952384,1312,73615
14-04 08:41:38,10.777,0.752,88.471,0,0,0,0,170600,1218266,3804876800,800841728,465104896,14631956480,1312,73615
14-04 08:41:39,14.214,0.499,85.287,0,0,0,0,205930,1448632,3804876800,800841728,465104896,14631956480,1312,73615
14-04 08:41:40,14.536,1.003,84.461,0,0,0,36864,210366,1486134,3804643328,801075200,465104896,14631956480,1312,73615
14-04 08:41:41,13.317,0.503,85.930,0.251,0,0,16384,186518,1320145,3804360704,801349632,465113088,14631956480,1312,73615
14-04 08:41:42,14.322,0.503,85.176,0,0,0,49152,199173,1387618,3804360704,801349632,465113088,14631956480,1312,73615
14-04 08:41:43,12.281,0.752,86.967,0,0,0,0,193345,1363841,3804356608,801349632,465113088,14631960576,1312,73615
14-04 08:41:44,12.312,0.503,87.186,0,0,0,0,174603,1238858,3804356608,801349632,465113088,14631960576,1312,73615
14-04 08:41:45,11.839,0.504,87.657,0,0,0,0,171181,1203979,3804356608,801349632,465113088,14631960576,1312,73615
14-04 08:41:46,12.437,0.254,87.056,0.254,0,0,16384,164046,1158661,3804348416,801349632,465121280,14631960576,1312,73615
14-04 08:41:47,12.281,0.501,87.218,0,0,0,0,185061,1303318,3804348416,801349632,465121280,14631960576,1312,73615
14-04 08:41:48,13.350,0,86.398,0.252,0,0,12288,188225,1324984,3804348416,801349632,465121280,14631960576,1312,73615
14-04 08:41:49,15.212,0.499,84.040,0.249,0,0,49152,216519,1526582,3804721152,800968704,465125376,14631964672,1312,73615
14-04 08:41:50,14.536,0.752,84.712,0,0,0,20480,168292,1181032,3804213248,801476608,465125376,14631964672,1312,73615
14-04 08:41:51,14.430,0.253,85.316,0,0,0,0,192555,1363718,3804213248,801476608,465125376,14631964672,1312,73615
14-04 08:41:52,12.879,0.505,86.616,0,0,0,266240,188346,1341925,3804213248,801476608,465125376,14631964672,1312,73606
14-04 08:41:53,11.587,1.008,87.154,0.252,0,0,36864,159964,1139780,3804213248,801476608,465125376,14631964672,1312,73606
14-04 08:41:54,14.464,1.247,84.289,0,0,0,110592,209385,1486134,3804209152,801476608,465129472,14631964672,1312,73606
14-04 08:41:55,14.899,0.505,84.343,0.253,0,0,262144,219355,1550065,3804209152,801476608,465129472,14631964672,1312,73606
14-04 08:41:56,14.861,0.252,84.887,0,0,0,0,194979,1384612,3804209152,801476608,465129472,14631964672,1312,73606
14-04 08:41:57,15.461,0.249,84.289,0,0,0,0,238796,1707093,3804209152,801476608,465129472,14631964672,1344,73606
14-04 08:41:58,12.091,0.504,87.406,0,0,0,94208,148491,1041383,3804205056,801476608,465129472,14631968768,1344,73606
14-04 08:41:59,14.684,0.253,84.810,0.253,0,0,372736,238876,1686857,3804200960,801476608,465133568,14631968768,1344,73606
14-04 08:42:00,14.141,0,85.859,0,0,0,0,220832,1550065,3804200960,801476608,465133568,14631968768,1344,73600
14-04 08:42:01,14.358,0.504,84.635,0.504,0,0,311296,246204,1730430,3804192768,801476608,465141760,14631968768,1312,73600
14-04 08:42:02,12.374,0.758,86.869,0,0,0,0,178587,1262035,3804192768,801476608,465141760,14631968768,1312,73600
14-04 08:42:03,14.144,0.496,85.112,0.248,0,0,147456,192024,1361439,3804192768,801476608,465141760,14631968768,1312,73600
14-04 08:42:04,12.594,0.252,87.154,0,0,0,8192,177896,1244695,3804192768,801476608,465141760,14631968768,1312,73600
14-04 08:42:05,14.750,0.500,84.500,0.250,0,0,12288,199722,1405455,3804192768,801476608,465141760,14631968768,1312,73600
14-04 08:42:06,12.152,0.506,87.342,0,0,0,0,170475,1200101,3804192768,801476608,465141760,14631968768,1312,73600
14-04 08:42:07,14.358,0.504,84.887,0.252,0,0,32768,202328,1423000,3804192768,801476608,465141760,14631968768,1312,73600
14-04 08:42:08,15.038,0.251,84.712,0,0,0,4096,219545,1530064,3804188672,801476608,465141760,14631972864,1312,73600
14-04 08:42:09,14.106,0.504,85.390,0,0,0,0,205246,1442561,3804188672,801476608,465141760,14631972864,1312,73600
14-04 08:42:10,16.332,0.754,82.915,0,0,0,36864,220398,1547208,3803803648,801857536,465141760,14631976960,1280,73600
14-04 08:42:11,14.214,0.249,85.536,0,0,0,61440,201728,1407559,3803803648,801857536,465141760,14631976960,1280,73600
14-04 08:42:12,14.824,0.251,84.925,0,0,0,0,197003,1401991,3803803648,801857536,465141760,14631976960,1280,73600
14-04 08:42:13,14.070,0.251,85.427,0.251,0,0,16384,198014,1387201,3803799552,801857536,465145856,14631976960,1280,73600
14-04 08:42:14,15.960,0.499,83.541,0,0,0,36864,220285,1548781,3803795456,801857536,465145856,14631981056,1280,73600
14-04 08:42:15,13.784,0.251,85.965,0,0,0,0,171762,1219907,3803795456,801857536,465145856,14631981056,1280,73600
14-04 08:42:16,12.658,0.506,86.835,0,0,0,0,161605,1139691,3803795456,801857536,465145856,14631981056,1280,73600
14-04 08:42:17,13.033,0.752,86.216,0,0,0,12288,158743,1118925,3803795456,801857536,465145856,14631981056,1280,73600
14-04 08:42:18,13.784,0.251,85.965,0,0,0,32768,172651,1222480,3803791360,801857536,465149952,14631981056,1280,73600
14-04 08:42:19,13.065,0.503,86.432,0,0,0,0,169998,1201122,3803787264,801857536,465149952,14631985152,1280,73600
14-04 08:42:20,11.809,0.251,87.940,0,0,0,65536,170133,1201390,3804659712,800985088,465149952,14631985152,1280,73600
14-04 08:42:21,14.536,0.501,84.962,0,0,0,0,201202,1422203,3804422144,801222656,465149952,14631985152,1280,73600
14-04 08:42:22,15.789,0.251,83.960,0,0,0,4096,221500,1548136,3804422144,801222656,465149952,14631985152,1280,73600
14-04 08:42:23,13.366,1.238,85.149,0.248,0,0,36864,160367,1122714,3804549120,801095680,465149952,14631985152,1280,73600
14-04 08:42:24,14.573,0,85.176,0.251,0,0,49152,228612,1608282,3804549120,801095680,465149952,14631985152,1280,73600
14-04 08:42:25,13.568,0.503,85.930,0,0,0,0,179613,1263433,3804549120,801095680,465149952,14631985152,1280,73600
14-04 08:42:26,12.594,0.252,87.154,0,0,0,0,158589,1118543,3804549120,801095680,465149952,14631985152,1280,73600
14-04 08:42:27,15.212,0.499,84.289,0,0,0,0,211632,1486241,3804549120,801095680,465149952,14631985152,1280,73600
14-04 08:42:28,13.384,0.253,86.364,0,0,0,28672,171858,1218623,3804549120,801095680,465149952,14631985152,1280,73600
14-04 08:42:29,13.602,0.504,85.642,0.252,0,0,16384,169520,1183621,3804549120,801095680,465149952,14631985152,1280,73600
14-04 08:42:30,11.392,0.759,87.848,0,0,0,0,157740,1119690,3804549120,801095680,465149952,14631985152,1280,73600
14-04 08:42:31,11.970,0.499,87.531,0,0,0,0,172774,1218623,3804549120,801095680,465149952,14631985152,1280,73600
14-04 08:42:32,13.283,0.501,86.216,0,0,0,0,194652,1364093,3804549120,801095680,465149952,14631985152,1280,73600
14-04 08:42:33,15.288,0.251,84.461,0,0,0,69632,193694,1366843,3804545024,801095680,465149952,14631989248,1280,73600
14-04 08:42:34,13.317,0.503,85.930,0.251,0,0,16384,158991,1119422,3804540928,801095680,465154048,14631989248,1280,73600
14-04 08:42:35,12.718,0.249,87.032,0,0,0,0,158195,1116833,3804540928,801095680,465154048,14631989248,1280,73600
14-04 08:42:36,11.111,0.505,88.384,0,0,0,0,158618,1119958,3804540928,801095680,465154048,14631989248,1280,73600
14-04 08:42:37,13.750,0.500,85.750,0,0,0,4096,185745,1303569,3804540928,801095680,465154048,14631989248,1280,73600
14-04 08:42:38,13.568,0.251,86.181,0,0,0,0,177826,1244963,3804540928,801095680,465154048,14631989248,1280,73600
14-04 08:42:39,14.428,0.249,85.075,0.249,0,0,16384,192352,1361129,3804532736,801095680,465158144,14631993344,1280,73600
14-04 08:42:40,17.085,0.503,82.412,0,0,0,36864,254753,1792257,3804278784,801349632,465158144,14631993344,1280,73600
14-04 08:42:41,15.789,0.501,83.709,0,0,0,0,232261,1627887,3804278784,801349632,465158144,14631993344,1280,73600
14-04 08:42:42,13.217,0.499,86.035,0.249,0,0,57344,206720,1448511,3804278784,801349632,465158144,14631993344,1280,73601
14-04 08:42:43,9.848,1.010,89.141,0,0,0,0,179333,1262547,3804278784,801349632,465158144,14631993344,1280,73601
14-04 08:42:44,12.060,0.503,87.186,0.251,0,0,16384,180366,1262196,3804274688,801349632,465162240,14631993344,1280,73601
14-04 08:42:45,13.784,0.501,85.714,0,0,0,0,176356,1259339,3804270592,801349632,465162240,14631997440,1280,73601
14-04 08:42:46,10.804,0.251,88.945,0,0,0,0,169409,1202711,3804270592,801349632,465162240,14631997440,1280,73601
14-04 08:42:47,12.594,0.504,86.902,0,0,0,12288,181365,1283971,3804270592,801349632,465162240,14631997440,1280,73601
14-04 08:42:48,13.534,0.752,85.714,0,0,0,0,183488,1300055,3804266496,801349632,465162240,14632001536,1280,73601
14-04 08:42:49,16.541,0.251,83.208,0,0,0,0,241014,1689714,3804266496,801349632,465162240,14632001536,1280,73601
14-04 08:42:50,15.075,0.251,84.422,0.251,0,0,36864,217650,1527603,3804262400,801349632,465166336,14632001536,1280,73601
14-04 08:42:51,13.924,0.253,85.823,0,0,0,16384,208383,1466166,3804262400,801349632,465166336,14632001536,1280,73601
14-04 08:42:52,13.350,0.504,86.146,0,0,0,40960,187246,1325909,3804135424,801476608,465166336,14632001536,1280,73601
14-04 08:42:53,13.534,0.752,85.714,0,0,0,0,220135,1544351,3804135424,801476608,465166336,14632001536,1280,73601
14-04 08:42:54,12.687,0.746,86.567,0,0,0,0,180523,1262196,3804135424,801476608,465166336,14632001536,1280,73601
14-04 08:42:55,13.065,0.251,86.432,0.251,0,0,57344,151406,1061473,3804127232,801476608,465174528,14632001536,1280,73601
14-04 08:42:56,15.578,0.251,84.171,0,0,0,45056,197118,1385097,3804127232,801476608,465174528,14632001536,1280,73601
14-04 08:42:57,13.466,0.499,86.035,0,0,0,12288,170615,1201359,3804127232,801476608,465174528,14632001536,1280,73601
14-04 08:42:58,14.861,0.252,84.887,0,0,0,0,190598,1339659,3804127232,801476608,465174528,14632001536,1280,73601
14-04 08:42:59,15,0.500,84.500,0,0,0,0,207714,1448186,3804127232,801476608,465174528,14632001536,1280,73601
14-04 08:43:00,14.394,0.505,85.101,0,0,0,0,200881,1404791,3804127232,801476608,465174528,14632001536,1280,73601
14-04 08:43:01,14.141,0.253,85.606,0,0,0,16384,222717,1568980,3804119040,801476608,465182720,14632001536,1280,73601
14-04 08:43:02,12,0.250,87.500,0.250,0,0,12288,183435,1301605,3804119040,801476608,465182720,14632001536,1280,73601
14-04 08:43:03,12.968,0.748,86.284,0,0,0,0,206226,1442871,3804114944,801476608,465182720,14632005632,1280,73601
14-04 08:43:04,14,0.500,85.500,0,0,0,65536,199295,1407291,3804110848,801476608,465182720,14632009728,1280,73601
14-04 08:43:05,15.152,0.505,84.343,0,0,0,0,237455,1686857,3804110848,801476608,465182720,14632009728,1280,73601
14-04 08:43:06,14.467,0.254,85.025,0.254,0,0,16384,187135,1305769,3804110848,801476608,465182720,14632009728,1280,73601
14-04 08:43:07,13.671,0.506,85.823,0,0,0,4096,197734,1402770,3804110848,801476608,465182720,14632009728,1280,73601
14-04 08:43:08,15.539,0.501,83.960,0,0,0,45056,216441,1526850,3804106752,801476608,465186816,14632009728,1280,73601
14-04 08:43:09,14.464,0.499,85.037,0,0,0,0,199042,1387469,3804106752,801476608,465186816,14632009728,1280,73601
14-04 08:43:10,18.114,0.744,81.141,0,0,0,36864,236475,1669088,3803598848,801984512,465186816,14632009728,1280,73601
14-04 08:43:11,13.784,0.501,85.464,0.251,0,0,16384,161081,1137102,3803590656,801984512,465195008,14632009728,1280,73601
14-04 08:43:12,15.500,0.500,84,0,0,0,0,198870,1404937,3803590656,801984512,465195008,14632009728,1280,73601
14-04 08:43:13,14.861,0.252,84.887,0,0,0,0,198836,1404970,3803590656,801984512,465195008,14632009728,1280,73601
14-04 08:43:14,14.141,0.253,85.606,0,0,0,53248,220967,1549797,3803590656,801984512,465195008,14632009728,1280,73601
14-04 08:43:15,13.750,0.500,85.750,0,0,0,0,197064,1384344,3803590656,801984512,465195008,14632009728,1280,73601
14-04 08:43:16,15.829,0.251,83.920,0,0,0,0,250189,1768557,3803590656,801984512,465195008,14632009728,1280,73601
14-04 08:43:17,16.500,0.250,83,0.250,0,0,16384,237998,1672359,3803578368,801984512,465203200,14632013824,1280,73601
14-04 08:43:18,14.713,0.249,85.037,0,0,0,0,198456,1385740,3803578368,801984512,465203200,14632013824,1280,73601
14-04 08:43:19,16,0.500,83.500,0,0,0,12288,240786,1688659,3803574272,801984512,465207296,14632013824,1280,73601
14-04 08:43:20,14.286,0.501,85.213,0,0,0,40960,184630,1300055,3803574272,801984512,465207296,14632013824,1280,73601
14-04 08:43:21,12.152,0.253,87.595,0,0,0,0,161074,1123784,3803570176,801984512,465207296,14632017920,1280,73601
14-04 08:43:22,15.212,0.748,84.040,0,0,0,20480,207744,1465196,3803570176,801984512,465207296,14632017920,1280,73601
