"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_2_run.csv",,,,"Date:","14 Apr 2020 09:17:27 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 09:21:07,13.568,0.503,85.930,0,0,0,0,191747,1343161,3802832896,798560256,467116032,14632792064,1248,73621
14-04 09:21:08,13.602,0.504,85.894,0,0,0,12288,168736,1181344,3802832896,798560256,467116032,14632792064,1248,73621
14-04 09:21:09,14.286,0.501,85.213,0,0,0,4096,212859,1487643,3802832896,798560256,467116032,14632792064,1248,73621
14-04 09:21:10,15.789,0.752,83.459,0,0,0,0,252014,1751648,3802828800,798560256,467116032,14632796160,1248,73621
14-04 09:21:11,12.281,0.752,86.717,0.251,0,0,16384,192590,1347903,3802828800,798560256,467120128,14632792064,1248,73621
14-04 09:21:12,13.889,0.758,85.354,0,0,0,57344,158111,1119675,3802824704,798560256,467120128,14632796160,1248,73621
14-04 09:21:13,12.374,0.253,87.374,0,0,0,0,157399,1099599,3802820608,798560256,467120128,14632800256,1248,73621
14-04 09:21:14,12.121,0.505,87.121,0.253,0,0,61440,168076,1181344,3802820608,798560256,467120128,14632800256,1248,73621
14-04 09:21:15,11.616,0.505,87.879,0,0,0,0,177340,1240612,3802820608,798560256,467120128,14632800256,1248,73621
14-04 09:21:16,13.317,0.503,86.181,0,0,0,0,197901,1385414,3802820608,798560256,467120128,14632800256,1248,73621
14-04 09:21:17,14.141,0.253,85.354,0.253,0,0,32768,211480,1485867,3802816512,798560256,467124224,14632800256,1248,73621
14-04 09:21:18,14.070,0.503,85.427,0,0,0,0,190608,1344288,3802816512,798560256,467124224,14632800256,1248,73621
14-04 09:21:19,14.394,0.505,85.101,0,0,0,0,222725,1551583,3802816512,798560256,467124224,14632800256,1248,73621
14-04 09:21:20,15.075,0.503,84.422,0,0,0,0,197149,1383998,3802816512,798560256,467124224,14632800256,1248,73621
14-04 09:21:21,14.573,0.754,84.673,0,0,0,0,164521,1158387,3802816512,798560256,467124224,14632800256,1248,73621
14-04 09:21:22,14.573,0.754,84.673,0,0,0,12288,217411,1509878,3802816512,798560256,467124224,14632800256,1248,73621
14-04 09:21:23,15.423,0.995,83.333,0.249,0,0,77824,186127,1300988,3803320320,798052352,467128320,14632800256,1248,73621
14-04 09:21:24,14.250,0.500,85.250,0,0,0,4096,207518,1447180,3803320320,798052352,467128320,14632800256,1248,73621
14-04 09:21:25,14.646,0.253,85.101,0,0,0,0,248679,1733869,3803066368,798306304,467128320,14632800256,1248,73621
14-04 09:21:26,14.573,0.503,84.925,0,0,0,0,238240,1668431,3803066368,798306304,467128320,14632800256,1248,73621
14-04 09:21:27,14.684,0.506,84.810,0,0,0,53248,229942,1608101,3803697152,797671424,467128320,14632804352,1248,73621
14-04 09:21:28,14.141,0.505,85.354,0,0,0,65536,229422,1591566,3803688960,797671424,467136512,14632804352,1248,73621
14-04 09:21:29,14.750,0.500,84.750,0,0,0,0,231983,1629568,3803688960,797671424,467136512,14632804352,1248,73621
14-04 09:21:30,13.924,0.253,85.823,0,0,0,0,234145,1629585,3803688960,797671424,467136512,14632804352,1248,73621
14-04 09:21:31,11.111,0.505,88.384,0,0,0,0,170851,1199603,3803688960,797671424,467136512,14632804352,1248,73621
14-04 09:21:32,14.536,0.251,85.213,0,0,0,24576,198139,1368484,3803688960,797671424,467136512,14632804352,1248,73621
14-04 09:21:33,14.787,0.251,84.712,0.251,0,0,49152,240775,1687161,3803684864,797671424,467136512,14632808448,1248,73621
14-04 09:21:34,15.099,0.495,84.158,0.248,0,0,16384,213481,1488401,3803676672,797671424,467144704,14632808448,1248,73621
14-04 09:21:35,13.131,0.253,86.616,0,0,0,0,169582,1181344,3803672576,797671424,467144704,14632812544,1248,73621
14-04 09:21:36,10.777,0.501,88.722,0,0,0,0,169149,1199123,3803672576,797671424,467144704,14632812544,1248,73621
14-04 09:21:37,11.929,0.254,87.817,0,0,0,12288,171621,1205866,3803664384,797671424,467144704,14632820736,1248,73621
14-04 09:21:38,13,0.750,86.250,0,0,0,0,148112,1054855,3803664384,797671424,467144704,14632820736,1248,73621
14-04 09:21:39,15.288,1.003,83.459,0.251,0,0,57344,195370,1365840,3803787264,797544448,467148800,14632820736,1280,73621
14-04 09:21:40,13.350,1.008,85.642,0,0,0,0,188912,1323920,3803783168,797544448,467148800,14632824832,1280,73621
14-04 09:21:41,14.536,0.501,84.962,0,0,0,0,222418,1551583,3803783168,797544448,467148800,14632824832,1280,73621
14-04 09:21:42,16.625,0.756,82.620,0,0,0,102400,208391,1465616,3802132480,799195136,467148800,14632824832,1280,73621
14-04 09:21:43,14.070,0.754,85.176,0,0,0,16384,171956,1200266,3802128384,799195136,467148800,14632828928,1280,73621
14-04 09:21:44,14.286,1.003,84.461,0.251,0,0,32768,195307,1363513,3802128384,799195136,467148800,14632828928,1280,73621
14-04 09:21:45,14.070,0.503,85.427,0,0,0,0,143141,1000894,3802128384,799195136,467148800,14632828928,1280,73621
14-04 09:21:46,14.787,0.501,84.712,0,0,0,0,168271,1180071,3802128384,799195136,467148800,14632828928,1280,73621
14-04 09:21:47,14.358,0.756,84.887,0,0,0,12288,205043,1444764,3802124288,799195136,467148800,14632833024,1280,73621
14-04 09:21:48,14.141,0.505,85.354,0,0,0,0,171926,1201712,3802124288,799195136,467148800,14632833024,1280,73621
14-04 09:21:49,15.711,0.748,83.541,0,0,0,16384,175028,1222353,3802120192,799195136,467152896,14632833024,1280,73621
14-04 09:21:50,14.070,0.251,85.678,0,0,0,0,216454,1527327,3802120192,799195136,467152896,14632833024,1280,73621
14-04 09:21:51,12.911,0.253,86.835,0,0,0,0,192828,1347240,3802120192,799195136,467152896,14632833024,1280,73621
14-04 09:21:52,15,0.500,84.500,0,0,0,12288,218707,1525157,3802116096,799195136,467152896,14632837120,1280,73621
14-04 09:21:53,13.384,0.253,86.364,0,0,0,0,162668,1140608,3802116096,799195136,467152896,14632837120,1280,73621
14-04 09:21:54,11.139,0.759,88.101,0,0,0,4096,166531,1164617,3802116096,799195136,467152896,14632837120,1280,73621
14-04 09:21:55,12.343,0.504,86.902,0.252,0,0,16384,171829,1201712,3802112000,799195136,467156992,14632837120,1280,73621
14-04 09:21:56,13.784,0.752,85.464,0,0,0,0,179280,1262543,3802112000,799195136,467156992,14632837120,1280,73621
14-04 09:21:57,15.789,0.251,83.709,0.251,0,0,69632,245871,1711228,3802996736,798306304,467156992,14632841216,1280,73621
14-04 09:21:58,14.070,0.251,85.678,0,0,0,98304,199746,1385169,3802996736,798306304,467156992,14632841216,1280,73621
14-04 09:21:59,13.784,0.752,85.464,0,0,0,0,215264,1507232,3802996736,798306304,467156992,14632841216,1280,73621
14-04 09:22:00,14.250,0.750,85,0,0,0,0,228776,1607799,3802996736,798306304,467156992,14632841216,1280,73621
14-04 09:22:01,11.839,0.504,87.406,0.252,0,0,90112,171898,1203738,3802984448,798306304,467161088,14632849408,1280,73621
14-04 09:22:02,12.782,0.501,86.717,0,0,0,0,167511,1177875,3802984448,798306304,467161088,14632849408,1280,73621
14-04 09:22:03,14.500,0.500,85,0,0,0,0,219630,1527642,3802984448,798306304,467161088,14632849408,1280,73621
14-04 09:22:04,11.278,0.251,88.471,0,0,0,0,177453,1243292,3802984448,798306304,467161088,14632849408,1280,73621
14-04 09:22:05,13.098,1.008,85.894,0,0,0,0,211793,1486020,3802984448,798306304,467161088,14632849408,1280,73621
14-04 09:22:06,13.819,0.754,85.427,0,0,0,12288,185111,1285773,3802980352,798306304,467161088,14632853504,1280,73620
14-04 09:22:07,15.617,0.504,83.627,0.252,0,0,16384,244018,1692018,3802980352,798306304,467161088,14632853504,1280,73620
14-04 09:22:08,14.573,0.251,84.925,0.251,0,0,40960,210527,1483999,3802980352,798306304,467161088,14632853504,1280,73620
14-04 09:22:09,15.578,0.503,83.920,0,0,0,4096,253308,1754237,3802980352,798306304,467161088,14632853504,1280,73620
14-04 09:22:10,13.217,0.499,86.284,0,0,0,0,181325,1280322,3802980352,798306304,467161088,14632853504,1280,73620
14-04 09:22:11,12.846,0.504,86.650,0,0,0,0,172471,1204301,3802980352,798306304,467161088,14632853504,1280,73620
14-04 09:22:12,14.322,0.754,84.673,0.251,0,0,110592,177070,1242594,3802804224,798482432,467169280,14632845312,1248,73620
14-04 09:22:13,13.602,0.504,85.894,0,0,0,0,189991,1325339,3802710016,798560256,467169280,14632861696,1248,73620
14-04 09:22:14,15.075,0.503,84.422,0,0,0,16384,232681,1628294,3802710016,798560256,467169280,14632861696,1248,73620
14-04 09:22:15,16.129,0.496,83.375,0,0,0,0,270186,1894224,3802710016,798560256,467169280,14632861696,1248,73620
14-04 09:22:16,15.657,0.253,84.091,0,0,0,0,257291,1792384,3802710016,798560256,467169280,14632861696,1248,73620
14-04 09:22:17,15.829,0.251,83.920,0,0,0,40960,224819,1568209,3802710016,798560256,467169280,14632861696,1248,73620
14-04 09:22:18,12.846,0.756,86.398,0,0,0,32768,137551,975075,3802701824,798560256,467173376,14632865792,1248,73620
14-04 09:22:19,13.317,0.754,85.930,0,0,0,0,192860,1344143,3802701824,798560256,467173376,14632865792,1248,73620
14-04 09:22:20,13.568,0.503,85.930,0,0,0,0,196597,1367390,3802701824,798560256,467173376,14632865792,1248,73620
14-04 09:22:21,13.896,0.496,85.608,0,0,0,0,183965,1284694,3802701824,798560256,467173376,14632865792,1248,73620
14-04 09:22:22,13,0.500,86.250,0.250,0,0,12288,175044,1222226,3802701824,798560256,467173376,14632865792,1248,73620
14-04 09:22:23,13.500,0.750,85.500,0.250,0,0,16384,208763,1465426,3802693632,798560256,467177472,14632869888,1248,73620
14-04 09:22:24,14.070,0.503,85.427,0,0,0,4096,178760,1261785,3802693632,798560256,467177472,14632869888,1248,73620
14-04 09:22:25,14.141,0.505,85.354,0,0,0,0,204020,1424708,3802689536,798560256,467177472,14632873984,1248,73620
14-04 09:22:26,15.594,0.495,83.911,0,0,0,0,215854,1510094,3802689536,798560256,467177472,14632873984,1248,73620
14-04 09:22:27,16.625,0.744,82.382,0.248,0,0,184320,248039,1732999,3802591232,798658560,467193856,14632857600,1248,73620
14-04 09:22:28,14.536,0.752,84.712,0,0,0,0,214540,1505428,3802673152,798560256,467193856,14632873984,1248,73620
14-04 09:22:29,14.070,0.503,85.427,0,0,0,0,209030,1463762,3802673152,798560256,467193856,14632873984,1248,73620
14-04 09:22:30,16.256,0.493,83.251,0,0,0,286720,222850,1550975,3802669056,798560256,467193856,14632878080,1248,73620
14-04 09:22:31,13.706,0.761,85.533,0,0,0,0,232387,1626578,3802796032,798433280,467193856,14632878080,1248,73620
14-04 09:22:32,14.214,0.249,85.037,0.499,0,0,114688,215117,1489914,3802796032,798433280,467193856,14632878080,1248,73620
14-04 09:22:33,15.113,0.252,84.635,0,0,0,262144,224795,1567063,3802796032,798433280,467193856,14632878080,1280,73605
14-04 09:22:34,13.098,0.504,86.398,0,0,0,0,160433,1121240,3802796032,798433280,467193856,14632878080,1280,73602
14-04 09:22:35,13.131,0.253,86.616,0,0,0,73728,177719,1239859,3802791936,798433280,467193856,14632882176,1280,73602
14-04 09:22:36,13.965,0.998,85.037,0,0,0,0,142455,997759,3802791936,798433280,467193856,14632882176,1280,73602
14-04 09:22:37,13.602,0,85.894,0.504,0,0,331776,179398,1245456,3802791936,798433280,467193856,14632882176,1280,73602
14-04 09:22:38,12.782,0.501,86.717,0,0,0,12288,160270,1120240,3802791936,798433280,467193856,14632882176,1280,73602
14-04 09:22:39,15.869,0.504,83.123,0.504,0,0,315392,248571,1732059,3802787840,798433280,467197952,14632882176,1248,73602
14-04 09:22:40,14.358,0.756,84.887,0,0,0,0,212081,1484275,3802787840,798433280,467197952,14632882176,1248,73602
14-04 09:22:41,11.911,0.744,87.097,0.248,0,0,8192,178385,1245310,3802787840,798433280,467197952,14632882176,1248,73602
14-04 09:22:42,16.162,0.505,83.333,0,0,0,36864,229139,1588850,3803037696,798179328,467197952,14632886272,1248,73602
14-04 09:22:43,14.573,0.251,85.176,0,0,0,57344,180727,1259954,3803037696,798179328,467197952,14632886272,1248,73602
14-04 09:22:44,16,0.500,83.250,0.250,0,0,172032,237126,1649808,3803037696,798179328,467197952,14632886272,1248,73602
14-04 09:22:45,13.350,0.252,86.398,0,0,0,0,203020,1425850,3803037696,798179328,467197952,14632886272,1248,73602
14-04 09:22:46,12.782,0.251,86.967,0,0,0,0,179977,1262543,3803037696,798179328,467197952,14632886272,1248,73602
14-04 09:22:47,13.784,0.752,85.464,0,0,0,0,182358,1283330,3803033600,798179328,467197952,14632890368,1248,73602
14-04 09:22:48,13.959,0.254,85.787,0,0,0,0,226824,1591566,3803033600,798179328,467197952,14632890368,1248,73602
14-04 09:22:49,13.819,0.503,85.678,0,0,0,28672,199712,1405665,3803029504,798179328,467197952,14632894464,1248,73602
14-04 09:22:50,13.500,0.250,86,0.250,0,0,32768,170088,1201439,3803021312,798179328,467202048,14632898560,1248,73602
14-04 09:22:51,13.098,0.504,86.398,0,0,0,0,193424,1345616,3803021312,798179328,467202048,14632898560,1248,73602
14-04 09:22:52,13.317,0.251,86.432,0,0,0,0,174534,1221171,3803021312,798179328,467202048,14632898560,1248,73602
14-04 09:22:53,11.083,0.756,88.161,0,0,0,0,173201,1218987,3803021312,798179328,467202048,14632898560,1248,73602
14-04 09:22:54,14.070,0.754,85.176,0,0,0,4096,185104,1287098,3803021312,798179328,467202048,14632898560,1248,73602
14-04 09:22:55,16.089,0.495,83.168,0.248,0,0,45056,234558,1646946,3803021312,798179328,467202048,14632898560,1248,73602
14-04 09:22:56,13.033,0.501,86.466,0,0,0,0,199247,1405392,3803021312,798179328,467202048,14632898560,1248,73602
14-04 09:22:57,14,0.750,85.250,0,0,0,40960,199063,1387759,3803017216,798179328,467202048,14632902656,1248,73602
14-04 09:22:58,14.250,0.500,85.250,0,0,0,0,198809,1402803,3803017216,798179328,467202048,14632902656,1248,73602
14-04 09:22:59,16.121,0,83.879,0,0,0,0,236832,1649808,3803017216,798179328,467202048,14632902656,1248,73602
14-04 09:23:00,13.819,0.503,85.427,0.251,0,0,57344,204592,1425760,3803013120,798179328,467206144,14632902656,1248,73602
14-04 09:23:01,13.636,0.505,85.859,0,0,0,49152,209987,1466223,3803013120,798179328,467206144,14632902656,1248,73602
14-04 09:23:02,13.784,0.752,85.464,0,0,0,0,257748,1795665,3803013120,798179328,467206144,14632902656,1248,73602
14-04 09:23:03,15.365,0.252,84.383,0,0,0,0,226246,1588431,3803013120,798179328,467206144,14632902656,1248,73602
14-04 09:23:04,12.879,0.505,86.616,0,0,0,0,199247,1384935,3803013120,798179328,467206144,14632902656,1248,73602
14-04 09:23:05,13.433,0.746,85.821,0,0,0,0,168732,1178844,3803013120,798179328,467206144,14632902656,1248,73602
14-04 09:23:06,14.250,1,84.500,0.250,0,0,16384,174516,1222080,3803013120,798179328,467206144,14632902656,1248,73602
14-04 09:23:07,12.563,0.251,87.186,0,0,0,12288,170545,1185459,3803013120,798179328,467206144,14632902656,1248,73602
14-04 09:23:08,12.594,0.504,86.902,0,0,0,0,177233,1241157,3803013120,798179328,467206144,14632902656,1248,73602
14-04 09:23:09,14.824,0.503,84.673,0,0,0,4096,202016,1406043,3803009024,798179328,467206144,14632906752,1248,73602
14-04 09:23:10,14.214,0.499,85.287,0,0,0,0,171911,1200175,3803009024,798179328,467206144,14632906752,1248,73602
14-04 09:23:11,14.536,0.251,84.712,0.501,0,0,57344,182326,1282132,3803009024,798179328,467206144,14632906752,1248,73602
14-04 09:23:12,14.963,0.748,84.289,0,0,0,90112,182425,1266882,3803643904,797544448,467206144,14632906752,1248,73602
14-04 09:23:13,13.854,0.756,85.390,0,0,0,0,224133,1567281,3803643904,797544448,467206144,14632906752,1248,73602
14-04 09:23:14,14.573,0.251,85.176,0,0,0,0,209334,1466496,3803643904,797544448,467206144,14632906752,1248,73602
14-04 09:23:15,15.539,0.752,83.709,0,0,0,53248,257378,1809745,3803639808,797544448,467206144,14632910848,1248,73602
14-04 09:23:16,14.573,0.503,84.673,0.251,0,0,16384,193370,1364528,3803639808,797544448,467210240,14632906752,1248,73602
14-04 09:23:17,15.113,0,84.887,0,0,0,12288,204484,1429888,3803635712,797544448,467210240,14632910848,1248,73602
14-04 09:23:18,14.573,0.251,85.176,0,0,0,0,199730,1401686,3803635712,797544448,467210240,14632910848,1248,73602
14-04 09:23:19,14.899,0.758,84.343,0,0,0,0,226941,1589756,3803635712,797544448,467210240,14632910848,1248,73602
14-04 09:23:20,14.358,0.504,85.139,0,0,0,16384,194782,1364747,3803635712,797544448,467210240,14632910848,1248,73602
14-04 09:23:21,13.466,0.499,86.035,0,0,0,0,200511,1404249,3803635712,797544448,467210240,14632910848,1248,73602
14-04 09:23:22,14.144,0.248,85.360,0.248,0,0,28672,193337,1344395,3803631616,797544448,467214336,14632910848,1248,73602
14-04 09:23:23,14.536,0.501,84.962,0,0,0,12288,209837,1467715,3803119616,798052352,467214336,14632914944,1248,73602
14-04 09:23:24,13.750,0.750,85.500,0,0,0,4096,191558,1343742,3803119616,798052352,467214336,14632914944,1248,73602
14-04 09:23:25,11.558,0.503,87.940,0,0,0,0,179316,1245583,3803119616,798052352,467214336,14632914944,1248,73602
14-04 09:23:26,13.716,0.499,85.786,0,0,0,0,190866,1344288,3803119616,798052352,467214336,14632914944,1248,73602
14-04 09:23:27,14.500,1,84.500,0,0,0,20480,223429,1565581,3803623424,797544448,467214336,14632919040,1248,73602
14-04 09:23:28,14,0.500,85.250,0.250,0,0,81920,213758,1507232,3803615232,797544448,467222528,14632919040,1248,73602
14-04 09:23:29,14.925,0.746,84.328,0,0,0,0,233130,1613507,3803615232,797544448,467222528,14632919040,1248,73602
14-04 09:23:30,15.539,0.752,83.709,0,0,0,0,224433,1583996,3803615232,797544448,467222528,14632919040,1248,73602
14-04 09:23:31,14.106,0.504,85.390,0,0,0,12288,189882,1325336,3803615232,797544448,467222528,14632919040,1248,73602
14-04 09:23:32,14.573,0.503,84.925,0,0,0,0,202687,1424362,3803615232,797544448,467222528,14632919040,1248,73602
14-04 09:23:33,14.750,0.750,84.500,0,0,0,0,205764,1426122,3803615232,797544448,467222528,14632919040,1248,73602
14-04 09:23:34,13.500,0.500,85.750,0.250,0,0,16384,187890,1307987,3803615232,797544448,467222528,14632919040,1248,73602
14-04 09:23:35,14.824,0.251,84.925,0,0,0,0,206197,1444555,3803615232,797544448,467222528,14632919040,1248,73602
14-04 09:23:36,13.889,0.253,85.859,0,0,0,0,194733,1361794,3803615232,797544448,467222528,14632919040,1248,73602
14-04 09:23:37,13.433,0.995,85.572,0,0,0,24576,168989,1182204,3803615232,797544448,467222528,14632919040,1248,73602
14-04 09:23:38,14.646,0.505,84.848,0,0,0,0,237917,1651555,3803615232,797544448,467222528,14632919040,1248,73602
14-04 09:23:39,17.500,0.500,82,0,0,0,40960,241076,1688550,3804123136,797036544,467222528,14632919040,1248,73602
14-04 09:23:40,15.578,0.251,83.920,0.251,0,0,16384,251253,1755627,3804114944,797036544,467226624,14632923136,1248,73602
14-04 09:23:41,14.861,0.756,84.383,0,0,0,0,228495,1607955,3804114944,797036544,467226624,14632923136,1248,73602
14-04 09:23:42,15.539,0.752,83.709,0,0,0,98304,218953,1528022,3803480064,797671424,467226624,14632923136,1248,73602
14-04 09:23:43,13.452,0.761,85.787,0,0,0,0,225940,1585569,3803475968,797671424,467226624,14632927232,1248,73602
14-04 09:23:44,12.846,0,87.154,0,0,0,0,199134,1405392,3803475968,797671424,467226624,14632927232,1248,73602
14-04 09:23:45,13.602,0.504,85.894,0,0,0,0,234291,1633630,3803475968,797671424,467226624,14632927232,1248,73602
14-04 09:23:46,14.573,0.503,84.673,0.251,0,0,53248,212573,1485809,3803471872,797671424,467230720,14632927232,1248,73602
14-04 09:23:47,12.814,0.754,86.432,0,0,0,73728,178020,1242594,3803471872,797671424,467230720,14632927232,1248,73602
14-04 09:23:48,12.563,0.503,86.935,0,0,0,0,174591,1221807,3803471872,797671424,467230720,14632927232,1248,73602
14-04 09:23:49,15.327,0.251,84.422,0,0,0,0,234531,1630466,3803471872,797671424,467230720,14632927232,1248,73602
14-04 09:23:50,13.784,0.501,85.714,0,0,0,0,185459,1299792,3803471872,797671424,467230720,14632927232,1248,73602
14-04 09:23:51,11.869,0.505,87.626,0,0,0,16384,212295,1487009,3803471872,797671424,467230720,14632927232,1248,73602
14-04 09:23:52,12.060,0.503,87.186,0.251,0,0,45056,153396,1082153,3803463680,797671424,467238912,14632927232,1248,73602
14-04 09:23:53,14.070,0.754,85.176,0,0,0,0,202624,1422987,3803463680,797671424,467238912,14632927232,1248,73602
14-04 09:23:54,14.035,0.251,85.714,0,0,0,4096,212658,1471465,3803463680,797671424,467238912,14632927232,1248,73602
14-04 09:23:55,12.977,0.254,86.768,0,0,0,0,191441,1342960,3803463680,797671424,467238912,14632927232,1248,73602
14-04 09:23:56,13.716,0.249,86.035,0,0,0,0,184107,1285030,3803463680,797671424,467238912,14632927232,1248,73602
14-04 09:23:57,14.035,0.501,85.464,0,0,0,73728,177416,1258488,3803336704,797798400,467238912,14632927232,1248,73602
14-04 09:23:58,13.614,0.495,85.644,0.248,0,0,49152,170228,1201712,3803328512,797798400,467243008,14632931328,1248,73602
14-04 09:23:59,13.965,0.748,85.287,0,0,0,0,194175,1364383,3803324416,797798400,467243008,14632935424,1248,73602
14-04 09:24:00,14.358,0.504,85.139,0,0,0,0,241749,1690817,3803324416,797798400,467243008,14632935424,1248,73602
