"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_4_run.csv",,,,"Date:","14 Apr 2020 10:38:41 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 10:42:22,17.172,0.758,82.071,0,0,0,0,90200,631919,3803164672,791080960,470724608,14635941888,1280,73625
14-04 10:42:23,18.528,1.269,80.203,0,0,0,0,118197,834982,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:24,17.259,0.254,82.487,0,0,0,0,97457,689923,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:25,16.792,1.253,81.955,0,0,0,0,88431,631135,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:26,18.939,0.758,80.303,0,0,0,20480,112113,778174,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:27,20,0.750,79,0.250,0,0,49152,147775,1018270,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:28,15.250,0.500,84.250,0,0,0,0,187512,1320785,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:29,14.428,1.244,84.328,0,0,0,0,188319,1324193,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:30,14.394,0.253,85.354,0,0,0,0,175793,1224669,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:31,15.500,0.500,84,0,0,0,0,206132,1427270,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:32,14.787,0.752,84.211,0.251,0,0,73728,170783,1201861,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:33,13.854,0.756,85.390,0,0,0,0,122239,871725,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:34,14.358,0.504,85.139,0,0,0,0,124870,875824,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:35,14.861,0.252,84.887,0,0,0,0,189097,1323558,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:36,15.789,0.501,83.709,0,0,0,0,182034,1283273,3803029504,791207936,470724608,14635950080,1280,73625
14-04 10:42:37,17.975,0.253,81.519,0.253,0,0,24576,102790,716122,3803021312,791207936,470728704,14635954176,1280,73625
14-04 10:42:38,18.454,0.249,81.297,0,0,0,12288,107154,753616,3803021312,791207936,470728704,14635954176,1280,73625
14-04 10:42:39,16.582,0.765,82.653,0,0,0,0,88401,628546,3803021312,791207936,470728704,14635954176,1280,73625
14-04 10:42:40,17.172,0.758,82.071,0,0,0,0,87289,613902,3803021312,791207936,470728704,14635954176,1280,73625
14-04 10:42:41,16.834,1.256,81.910,0,0,0,20480,93546,669282,3802894336,791334912,470728704,14635954176,1280,73625
14-04 10:42:42,16.834,0.503,82.663,0,0,0,12288,125608,877853,3802894336,791334912,470728704,14635954176,1280,73625
14-04 10:42:43,18.045,0.752,80.952,0.251,0,0,81920,115485,814629,3803017216,791207936,470732800,14635954176,1280,73625
14-04 10:42:44,17.750,0.750,81.500,0,0,0,0,88784,630356,3803017216,791207936,470732800,14635954176,1280,73625
14-04 10:42:45,18.687,0.505,80.808,0,0,0,0,107943,756205,3803017216,791207936,470732800,14635954176,1280,73625
14-04 10:42:46,21.500,1.250,77.250,0,0,0,36864,154269,1076915,3803017216,791207936,470732800,14635954176,1280,73625
14-04 10:42:47,19.347,0.754,79.899,0,0,0,0,116540,814682,3803017216,791207936,470732800,14635954176,1280,73625
14-04 10:42:48,18.797,0.501,80.451,0.251,0,0,65536,120792,838848,3803140096,791080960,470732800,14635958272,1280,73625
14-04 10:42:49,18,1.250,80.750,0,0,0,0,108029,753616,3803140096,791080960,470732800,14635958272,1280,73625
14-04 10:42:50,19.192,0.758,80.051,0,0,0,12288,130482,915807,3803140096,791080960,470732800,14635958272,1280,73625
14-04 10:42:51,19.036,0.508,80.457,0,0,0,61440,133663,935655,3803140096,791080960,470732800,14635958272,1280,73625
14-04 10:42:52,17.839,0.754,81.407,0,0,0,0,88364,629926,3803131904,791080960,470732800,14635966464,1280,73625
14-04 10:42:53,16.327,1.020,82.398,0.255,0,0,28672,90250,631408,3803127808,791080960,470736896,14635966464,1280,73625
14-04 10:42:54,18.136,1.008,80.856,0,0,0,16384,118247,817582,3803127808,791080960,470736896,14635966464,1280,73625
14-04 10:42:55,18.020,0.254,81.726,0,0,0,0,97005,689650,3803127808,791080960,470736896,14635966464,1280,73625
14-04 10:42:56,17.293,1.504,81.203,0,0,0,0,95298,672144,3803127808,791080960,470736896,14635966464,1280,73625
14-04 10:42:57,17.677,1.010,81.313,0,0,0,16384,95239,672880,3803127808,791080960,470736896,14635966464,1280,73625
14-04 10:42:58,16,0.500,83.250,0.250,0,0,28672,108245,757504,3803123712,791080960,470740992,14635966464,1280,73625
14-04 10:42:59,15.113,0.252,84.635,0,0,0,0,181789,1282431,3803123712,791080960,470740992,14635966464,1280,73625
14-04 10:43:00,14.573,0.503,84.925,0,0,0,20480,156864,1099872,3803123712,791080960,470740992,14635966464,1280,73625
14-04 10:43:01,13.819,0.503,85.678,0,0,0,0,227180,1605937,3803123712,791080960,470740992,14635966464,1280,73625
14-04 10:43:02,14.824,1.005,84.171,0,0,0,32768,174967,1205083,3803123712,791080960,470740992,14635966464,1280,73625
14-04 10:43:03,14.610,0.504,84.887,0,0,0,0,192604,1344015,3803123712,791080960,470740992,14635966464,1280,73625
14-04 10:43:04,14.750,0.500,84.500,0.250,0,0,16384,173947,1219491,3803123712,791080960,470740992,14635966464,1280,73625
14-04 10:43:05,14.824,0.503,84.673,0,0,0,61440,145382,1018400,3803123712,791080960,470740992,14635966464,1280,73625
14-04 10:43:06,13.889,1.010,85.101,0,0,0,8192,118543,837677,3803123712,791080960,470740992,14635966464,1280,73625
14-04 10:43:07,14.214,0.499,85.287,0,0,0,12288,163218,1139715,3803123712,791080960,470740992,14635966464,1280,73625
14-04 10:43:08,14.787,0.752,84.461,0,0,0,0,199646,1403803,3803119616,791080960,470740992,14635970560,1280,73625
14-04 10:43:09,14.787,1.003,84.211,0,0,0,0,189632,1323920,3803119616,791080960,470740992,14635970560,1280,73625
14-04 10:43:10,15.038,0.251,84.461,0.251,0,0,16384,170992,1202063,3803119616,791080960,470740992,14635970560,1280,73625
14-04 10:43:11,14.322,0.503,85.176,0,0,0,40960,155892,1083603,3802992640,791207936,470740992,14635970560,1248,73625
14-04 10:43:12,14.713,0.748,84.539,0,0,0,12288,135832,956945,3802992640,791207936,470740992,14635970560,1248,73625
14-04 10:43:13,14.824,0.754,84.422,0,0,0,28672,182347,1284239,3802988544,791207936,470740992,14635974656,1248,73625
14-04 10:43:14,15.423,0.498,84.080,0,0,0,0,221548,1564770,3802988544,791207936,470740992,14635974656,1248,73625
14-04 10:43:15,13.784,0.752,85.213,0.251,0,0,49152,151479,1058863,3802988544,791207936,470740992,14635974656,1248,73625
14-04 10:43:16,16.418,0.746,82.836,0,0,0,36864,155122,1082639,3802988544,791207936,470740992,14635974656,1248,73625
14-04 10:43:17,15.212,0.748,84.040,0,0,0,0,140431,994954,3802988544,791207936,470740992,14635974656,1248,73625
14-04 10:43:18,12.374,0.758,86.869,0,0,0,86016,146405,1018762,3802984448,791207936,470740992,14635978752,1248,73625
14-04 10:43:19,13.740,0.254,86.005,0,0,0,0,131718,916602,3802984448,791207936,470740992,14635978752,1248,73625
14-04 10:43:20,15.075,0.754,84.171,0,0,0,0,172515,1204301,3802984448,791207936,470740992,14635978752,1248,73625
14-04 10:43:21,12.911,0,86.835,0.253,0,0,28672,169260,1181617,3802984448,791207936,470740992,14635978752,1248,73625
14-04 10:43:22,15.500,0.750,83.750,0,0,0,0,185147,1304503,3802984448,791207936,470740992,14635978752,1248,73625
14-04 10:43:23,14.963,1.247,83.791,0,0,0,12288,156542,1098922,3802984448,791207936,470740992,14635978752,1248,73625
14-04 10:43:24,13.819,0.754,85.427,0,0,0,0,131014,918070,3802984448,791207936,470740992,14635978752,1248,73625
14-04 10:43:25,13.854,0.504,85.642,0,0,0,0,138702,993660,3802984448,791207936,470740992,14635978752,1248,73625
14-04 10:43:26,14.899,0.253,84.848,0,0,0,16384,176558,1225215,3802984448,791207936,470740992,14635978752,1248,73625
14-04 10:43:27,15.657,0.505,83.586,0.253,0,0,20480,229309,1607096,3802984448,791207936,470740992,14635978752,1248,73625
14-04 10:43:28,15.174,0.498,84.328,0,0,0,0,222797,1550872,3802980352,791207936,470740992,14635982848,1248,73625
14-04 10:43:29,15.711,0.499,83.791,0,0,0,0,203078,1425487,3802980352,791207936,470740992,14635982848,1248,73625
14-04 10:43:30,15.500,1,83.500,0,0,0,0,214289,1488192,3802980352,791207936,470740992,14635982848,1248,73625
14-04 10:43:31,14.070,0.754,85.176,0,0,0,40960,149488,1055219,3802980352,791207936,470740992,14635982848,1248,73625
14-04 10:43:32,13.965,0.998,84.788,0.249,0,0,16384,135058,939936,3802976256,791207936,470740992,14635986944,1248,73625
14-04 10:43:33,14.322,0.503,85.176,0,0,0,0,143854,1016590,3802976256,791207936,470740992,14635986944,1248,73625
14-04 10:43:34,14.677,0.746,84.577,0,0,0,0,148978,1040578,3802976256,791207936,470740992,14635986944,1248,73625
14-04 10:43:35,13.671,0.253,86.076,0,0,0,0,141459,997759,3802976256,791207936,470740992,14635986944,1248,73625
14-04 10:43:36,13.384,0.253,86.364,0,0,0,0,155520,1099783,3802976256,791207936,470740992,14635986944,1248,73625
14-04 10:43:37,14.035,0.501,85.213,0.251,0,0,45056,127431,897544,3802976256,791207936,470740992,14635986944,1248,73625
14-04 10:43:38,15.038,0.501,84.461,0,0,0,0,180087,1261972,3802972160,791207936,470740992,14635991040,1248,73625
14-04 10:43:39,12.214,0.509,87.277,0,0,0,0,212716,1486864,3802972160,791207936,470740992,14635991040,1248,73616
14-04 10:43:40,15.075,0.503,84.422,0,0,0,0,214873,1504370,3802972160,791207936,470740992,14635991040,1248,73616
14-04 10:43:41,14.573,0.754,84.422,0.251,0,0,131072,171170,1201712,3803099136,791080960,470740992,14635991040,1248,73610
14-04 10:43:42,17.043,1.003,81.955,0,0,0,53248,207505,1448329,3804995584,789184512,470740992,14635991040,1280,73610
14-04 10:43:43,15.672,0.498,83.831,0,0,0,0,243554,1693227,3804114944,790065152,470740992,14635991040,1280,73610
14-04 10:43:44,16.169,0.746,82.836,0.249,0,0,262144,240831,1689489,3804114944,790065152,470740992,14635991040,1280,73610
14-04 10:43:45,14.861,0.252,84.887,0,0,0,0,195930,1381889,3804114944,790065152,470740992,14635991040,1280,73610
14-04 10:43:46,13.854,0.756,85.139,0.252,0,0,155648,169996,1184206,3803734016,790446080,470740992,14635991040,1280,73607
14-04 10:43:47,13.217,0.499,86.035,0.249,0,0,323584,163920,1158260,3803734016,790446080,470740992,14635991040,1280,73607
14-04 10:43:48,13.033,1.003,85.965,0,0,0,0,154874,1080621,3803729920,790446080,470740992,14635995136,1312,73607
14-04 10:43:49,13.317,0.503,86.181,0,0,0,16384,224803,1570354,3803729920,790446080,470740992,14635995136,1312,73607
14-04 10:43:50,14.713,0.249,85.037,0,0,0,0,195870,1383751,3803729920,790446080,470740992,14635995136,1312,73607
14-04 10:43:51,14.610,0.252,84.887,0.252,0,0,348160,232881,1611582,3803729920,790446080,470740992,14635995136,1312,73607
14-04 10:43:52,13,1,86,0,0,0,12288,171491,1200582,3803729920,790446080,470740992,14635995136,1312,73607
14-04 10:43:53,10.859,0.253,88.384,0.505,0,0,311296,170400,1198850,3803721728,790446080,470749184,14635995136,1280,73607
14-04 10:43:54,14.925,0.746,84.080,0.249,0,0,143360,178853,1245310,3803721728,790446080,470749184,14635995136,1280,73607
14-04 10:43:55,15.113,0.252,84.635,0,0,0,8192,146871,1035544,3803594752,790573056,470749184,14635995136,1280,73604
14-04 10:43:56,14.286,0.752,84.962,0,0,0,0,155344,1079866,3803594752,790573056,470749184,14635995136,1280,73604
14-04 10:43:57,14.213,0.254,85.533,0,0,0,4096,143314,999970,3803594752,790573056,470749184,14635995136,1280,73604
14-04 10:43:58,14.536,0.752,84.461,0.251,0,0,61440,197172,1383972,3803590656,790573056,470753280,14635995136,1280,73604
14-04 10:43:59,13.889,1.010,85.101,0,0,0,0,205301,1429375,3803590656,790573056,470753280,14635995136,1280,73604
14-04 10:44:00,13.671,0.506,85.823,0,0,0,0,139254,976911,3803590656,790573056,470753280,14635995136,1280,73604
14-04 10:44:01,15,0,85,0,0,0,12288,216654,1527600,3803590656,790573056,470753280,14635995136,1280,73604
14-04 10:44:02,14.106,0.756,85.139,0,0,0,0,152787,1076557,3803590656,790573056,470753280,14635995136,1280,73604
14-04 10:44:03,15.672,0.746,83.582,0,0,0,0,197504,1369028,3803578368,790573056,470753280,14636007424,1280,73604
14-04 10:44:04,14.286,1.003,84.461,0.251,0,0,16384,193998,1363146,3803578368,790573056,470753280,14636007424,1280,73604
14-04 10:44:05,14.824,0.251,84.925,0,0,0,0,162357,1139252,3803578368,790573056,470753280,14636007424,1280,73604
14-04 10:44:06,14.899,0.253,84.848,0,0,0,0,177297,1242058,3803578368,790573056,470753280,14636007424,1280,73604
14-04 10:44:07,14.322,1.256,84.422,0,0,0,24576,213149,1489122,3803578368,790573056,470753280,14636007424,1280,73604
14-04 10:44:08,14.106,0.252,85.642,0,0,0,0,227331,1606210,3803578368,790573056,470753280,14636007424,1280,73604
14-04 10:44:09,16.080,0.503,83.417,0,0,0,0,184693,1286046,3803578368,790573056,470753280,14636007424,1280,73604
14-04 10:44:10,14.646,0.758,84.343,0.253,0,0,16384,185096,1300417,3803578368,790573056,470757376,14636003328,1280,73604
14-04 10:44:11,15.539,0.501,83.960,0,0,0,40960,136815,957569,3803828224,790319104,470757376,14636007424,1280,73604
14-04 10:44:12,15.365,0.504,84.131,0,0,0,16384,192968,1348036,3803828224,790319104,470757376,14636007424,1280,73604
14-04 10:44:13,15.174,0.498,84.328,0,0,0,0,231608,1629440,3803828224,790319104,470757376,14636007424,1280,73604
14-04 10:44:14,15.250,0.500,84.250,0,0,0,0,206323,1447183,3803828224,790319104,470757376,14636007424,1280,73604
14-04 10:44:15,15.038,0.501,84.211,0.251,0,0,57344,179087,1242146,3803820032,790319104,470765568,14636007424,1280,73604
14-04 10:44:16,15.617,1.008,83.375,0,0,0,36864,151885,1076642,3803947008,790192128,470765568,14636007424,1248,73604
14-04 10:44:17,15.212,0.748,83.791,0.249,0,0,73728,201635,1404512,3803942912,790192128,470769664,14636007424,1248,73604
14-04 10:44:18,15.423,0.249,84.328,0,0,0,0,171477,1184479,3803938816,790192128,470769664,14636011520,1248,73604
14-04 10:44:19,15.113,0.504,84.383,0,0,0,0,194529,1361794,3803938816,790192128,470769664,14636011520,1248,73604
14-04 10:44:20,15.347,0.990,83.663,0,0,0,16384,178324,1242538,3803938816,790192128,470769664,14636011520,1248,73604
14-04 10:44:21,13.959,0.254,85.533,0.254,0,0,32768,158341,1102824,3803934720,790192128,470773760,14636011520,1248,73604
14-04 10:44:22,14.358,0.504,85.139,0,0,0,0,139207,974909,3803934720,790192128,470773760,14636011520,1248,73604
14-04 10:44:23,14.824,1.005,84.171,0,0,0,12288,206312,1428789,3803426816,790700032,470773760,14636011520,1248,73604
14-04 10:44:24,14.573,0.503,84.925,0,0,0,0,207679,1463634,3803426816,790700032,470773760,14636011520,1248,73604
14-04 10:44:25,13.854,0.252,85.894,0,0,0,0,163414,1143325,3803426816,790700032,470773760,14636011520,1248,73604
14-04 10:44:26,15.960,0.748,83.042,0.249,0,0,16384,183903,1283056,3803422720,790700032,470777856,14636011520,1248,73604
14-04 10:44:27,15.228,0.508,84.264,0,0,0,4096,192791,1342585,3803422720,790700032,470777856,14636011520,1248,73604
14-04 10:44:28,14.286,1.003,84.712,0,0,0,0,137648,961002,3803418624,790700032,470777856,14636015616,1248,73604
14-04 10:44:29,13.602,0.504,85.894,0,0,0,0,126909,895348,3803418624,790700032,470777856,14636015616,1248,73604
14-04 10:44:30,15.500,0.750,83.750,0,0,0,73728,187397,1305215,3803418624,790700032,470777856,14636015616,1248,73604
14-04 10:44:31,14.750,0.750,84.250,0.250,0,0,28672,146973,1035177,3803414528,790700032,470781952,14636015616,1248,73604
14-04 10:44:32,15,1,84,0,0,0,32768,155550,1081713,3803414528,790700032,470781952,14636015616,1248,73604
14-04 10:44:33,15.250,0.500,84.250,0,0,0,0,158785,1117016,3803414528,790700032,470781952,14636015616,1248,73604
14-04 10:44:34,15.075,0.251,84.673,0,0,0,0,238780,1670176,3803414528,790700032,470781952,14636015616,1248,73604
14-04 10:44:35,14.177,0.759,85.063,0,0,0,0,162205,1123464,3803414528,790700032,470781952,14636015616,1248,73604
14-04 10:44:36,14,0.750,85.250,0,0,0,0,172595,1219218,3803414528,790700032,470781952,14636015616,1248,73603
14-04 10:44:37,14.322,0.754,84.422,0.503,0,0,53248,156120,1082512,3803414528,790700032,470786048,14636011520,1248,73603
14-04 10:44:38,14.646,1.010,84.343,0,0,0,0,138036,974872,3803406336,790700032,470786048,14636019712,1248,73603
14-04 10:44:39,14.787,0.501,84.712,0,0,0,0,153149,1063053,3803402240,790700032,470786048,14636023808,1248,73603
14-04 10:44:40,15.190,0.253,84.557,0,0,0,0,124865,891913,3803402240,790700032,470786048,14636023808,1248,73603
14-04 10:44:41,13.740,0.254,86.005,0,0,0,20480,144307,1001256,3803783168,790319104,470786048,14636023808,1248,73603
14-04 10:44:42,14.322,1.256,84.422,0,0,0,65536,150617,1060022,3803783168,790319104,470786048,14636023808,1248,73603
14-04 10:44:43,15.750,0.250,84,0,0,0,0,163556,1140608,3803783168,790319104,470786048,14636023808,1248,73603
14-04 10:44:44,14.824,1.005,84.171,0,0,0,0,210850,1486864,3803783168,790319104,470786048,14636023808,1248,73603
14-04 10:44:45,13.033,0.752,86.216,0,0,0,0,174477,1239586,3803783168,790319104,470786048,14636023808,1248,73603
14-04 10:44:46,16.121,0.756,83.123,0,0,0,36864,186221,1306414,3803656192,790446080,470786048,14636023808,1248,73603
14-04 10:44:47,15.062,0.988,83.457,0.494,0,0,32768,159683,1120386,3803652096,790446080,470790144,14636023808,1248,73603
14-04 10:44:48,14.573,1.005,84.422,0,0,0,61440,206551,1443266,3803648000,790446080,470790144,14636027904,1248,73603
14-04 10:44:49,14.070,0.754,85.176,0,0,0,0,231078,1611934,3803648000,790446080,470790144,14636027904,1248,73603
14-04 10:44:50,15.075,0.503,84.422,0,0,0,0,162078,1137746,3803648000,790446080,470790144,14636027904,1248,73603
14-04 10:44:51,14.684,0.253,85.063,0,0,0,0,204249,1426994,3803648000,790446080,470790144,14636027904,1248,73603
14-04 10:44:52,14.713,0.748,84.289,0.249,0,0,16384,148165,1038732,3803639808,790446080,470798336,14636027904,1248,73603
14-04 10:44:53,14.430,0.759,84.810,0,0,0,12288,157429,1100409,3803635712,790446080,470798336,14636032000,1248,73603
14-04 10:44:54,15,0.750,84.250,0,0,0,0,162141,1140608,3803635712,790446080,470798336,14636032000,1248,73603
14-04 10:44:55,14.787,0.501,84.712,0,0,0,0,125916,877097,3803635712,790446080,470798336,14636032000,1248,73603
14-04 10:44:56,14.430,0.253,85.316,0,0,0,0,175697,1223135,3803635712,790446080,470798336,14636032000,1248,73603
14-04 10:44:57,15.881,0.993,83.127,0,0,0,4096,190003,1323793,3803635712,790446080,470798336,14636032000,1248,73603
14-04 10:44:58,14.824,0.503,84.422,0.251,0,0,49152,156634,1099599,3803635712,790446080,470798336,14636032000,1248,73603
14-04 10:44:59,16.541,0.752,82.707,0,0,0,0,119380,835361,3803635712,790446080,470798336,14636032000,1248,73603
14-04 10:45:00,14.610,0.756,84.635,0,0,0,0,129256,913425,3803635712,790446080,470798336,14636032000,1248,73603
14-04 10:45:01,14.937,0.506,84.304,0.253,0,0,49152,135059,937201,3803635712,790446080,470798336,14636032000,1248,73603
14-04 10:45:02,18.987,0.253,80.759,0,0,0,0,117826,817689,3803635712,790446080,470798336,14636032000,1248,73603
14-04 10:45:03,19.750,0.750,79.250,0.250,0,0,32768,121061,852636,3803627520,790446080,470802432,14636036096,1248,73603
14-04 10:45:04,17.513,0.508,81.980,0,0,0,0,98950,693265,3803627520,790446080,470802432,14636036096,1248,73603
14-04 10:45:05,18.593,0.754,80.653,0,0,0,0,115431,813694,3803627520,790446080,470802432,14636036096,1248,73603
14-04 10:45:06,17.588,0.754,81.658,0,0,0,0,110432,773984,3803627520,790446080,470802432,14636036096,1248,73603
14-04 10:45:07,17.857,0.510,81.633,0,0,0,12288,108268,754749,3803627520,790446080,470802432,14636036096,1248,73603
14-04 10:45:08,19.598,0.754,79.648,0,0,0,16384,130229,915534,3803627520,790446080,470802432,14636036096,1248,73603
14-04 10:45:09,18.528,1.015,80.203,0.254,0,0,16384,122605,855729,3803627520,790446080,470802432,14636036096,1248,73603
14-04 10:45:10,16.456,0.759,82.785,0,0,0,0,105097,736110,3803627520,790446080,470802432,14636036096,1248,73603
14-04 10:45:11,15.949,1.013,83.038,0,0,0,40960,90517,648914,3803627520,790446080,470802432,14636036096,1248,73603
14-04 10:45:12,16.750,1.500,81.750,0,0,0,49152,99111,695921,3803627520,790446080,470802432,14636036096,1248,73603
14-04 10:45:13,18.593,0.251,81.156,0,0,0,4096,99140,692578,3803627520,790446080,470802432,14636036096,1248,73603
14-04 10:45:14,14.834,0.767,84.143,0.256,0,0,49152,88247,628819,3803619328,790446080,470810624,14636036096,1248,73603
14-04 10:45:15,17.207,1.247,81.546,0,0,0,0,96841,675006,3803615232,790446080,470810624,14636040192,1248,73603
14-04 10:45:16,17.424,1.515,81.061,0,0,0,36864,144277,1015538,3803615232,790446080,470810624,14636040192,1248,73603
