"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_5_run.csv",,,,"Date:","14 Apr 2020 11:19:19 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 11:22:58,13.819,0.503,85.678,0,0,0,12288,182561,1265785,3801886720,789925888,472293376,14636449792,1248,73622
14-04 11:22:59,13.716,0.499,85.786,0,0,0,0,167612,1178209,3801886720,789925888,472293376,14636449792,1248,73622
14-04 11:23:00,15,1,84,0,0,0,4096,236361,1633354,3801886720,789925888,472293376,14636449792,1248,73622
14-04 11:23:01,12.563,0.503,86.935,0,0,0,0,181595,1280049,3801886720,789925888,472293376,14636449792,1248,73622
14-04 11:23:02,13.098,0.504,86.398,0,0,0,0,186749,1303825,3801886720,789925888,472293376,14636449792,1248,73622
14-04 11:23:03,11.646,0.506,87.342,0.506,0,0,49152,176863,1225130,3801878528,789925888,472297472,14636453888,1248,73622
14-04 11:23:04,14.787,0.251,84.962,0,0,0,20480,174256,1221807,3801874432,789925888,472297472,14636457984,1248,73622
14-04 11:23:05,15.365,0.252,84.383,0,0,0,0,219578,1527873,3801874432,789925888,472297472,14636457984,1248,73622
14-04 11:23:06,15.174,0.995,83.831,0,0,0,0,245925,1729171,3801874432,789925888,472297472,14636457984,1248,73622
14-04 11:23:07,13.452,0.254,86.294,0,0,0,0,201541,1407501,3801874432,789925888,472297472,14636457984,1248,73622
14-04 11:23:08,12.030,0.752,86.967,0.251,0,0,32768,169949,1198684,3801870336,789925888,472301568,14636457984,1248,73622
14-04 11:23:09,11.139,0.506,88.354,0,0,0,12288,167329,1164864,3801870336,789925888,472301568,14636457984,1248,73622
14-04 11:23:10,14,1,85,0,0,0,0,194058,1363758,3801870336,789925888,472301568,14636457984,1248,73622
14-04 11:23:11,12.343,0,87.657,0,0,0,0,167977,1179471,3801870336,789925888,472301568,14636457984,1248,73622
14-04 11:23:12,14.899,0.758,84.343,0,0,0,0,239524,1669059,3801870336,789925888,472301568,14636457984,1248,73622
14-04 11:23:13,13.350,0.252,86.146,0.252,0,0,16384,160391,1121503,3801870336,789925888,472301568,14636457984,1248,73622
14-04 11:23:14,12.343,0.504,87.154,0,0,0,0,183824,1285955,3801866240,789925888,472301568,14636462080,1248,73622
14-04 11:23:15,13.098,0.504,86.398,0,0,0,4096,186639,1303578,3801866240,789925888,472301568,14636462080,1248,73622
14-04 11:23:16,11.278,0.501,88.221,0,0,0,0,172932,1222080,3801866240,789925888,472301568,14636462080,1248,73622
14-04 11:23:17,15.212,0.748,84.040,0,0,0,0,224523,1585480,3801866240,789925888,472301568,14636462080,1248,73622
14-04 11:23:18,16.332,1.005,82.412,0.251,0,0,86016,223445,1548569,3802103808,789688320,472301568,14636462080,1248,73628
14-04 11:23:19,13.854,0.504,85.642,0,0,0,32768,217397,1527327,3801739264,790052864,472301568,14636462080,1248,73622
14-04 11:23:20,14.141,0.758,85.101,0,0,0,0,237907,1650081,3801739264,790052864,472301568,14636462080,1248,73622
14-04 11:23:21,15,0.250,84.750,0,0,0,0,188780,1307651,3801739264,790052864,472301568,14636462080,1248,73622
14-04 11:23:22,12.469,0.998,86.534,0,0,0,0,171293,1201228,3801739264,790052864,472301568,14636462080,1248,73622
14-04 11:23:23,13.384,0.505,85.859,0.253,0,0,110592,204007,1424841,3801735168,790052864,472305664,14636462080,1248,73622
14-04 11:23:24,12.091,0.756,87.154,0,0,0,57344,174347,1222520,3801481216,790306816,472305664,14636462080,1248,73622
14-04 11:23:25,11.869,0.253,87.626,0.253,0,0,40960,169342,1182490,3801481216,790306816,472305664,14636462080,1248,73622
14-04 11:23:26,14.035,0.501,85.464,0,0,0,0,212551,1503224,3801481216,790306816,472305664,14636462080,1248,73622
14-04 11:23:27,13.065,0.503,86.432,0,0,0,0,168160,1182487,3801481216,790306816,472305664,14636462080,1248,73622
14-04 11:23:28,14.106,0.504,85.390,0,0,0,0,184593,1303359,3801473024,790306816,472305664,14636470272,1248,73622
14-04 11:23:29,13.750,0.750,85.250,0.250,0,0,28672,178090,1241695,3801464832,790306816,472313856,14636470272,1248,73622
14-04 11:23:30,15.327,0.754,83.920,0,0,0,4096,234114,1631453,3801464832,790306816,472313856,14636470272,1248,73622
14-04 11:23:31,16.129,0.744,83.127,0,0,0,0,267038,1872260,3801464832,790306816,472313856,14636470272,1248,73622
14-04 11:23:32,15.789,0,84.211,0,0,0,0,218612,1530824,3801464832,790306816,472313856,14636470272,1248,73621
14-04 11:23:33,14.536,0.501,84.962,0,0,0,0,193358,1344395,3801464832,790306816,472313856,14636470272,1248,73621
14-04 11:23:34,13.889,0.505,85.354,0.253,0,0,16384,198542,1385024,3801456640,790306816,472317952,14636474368,1248,73621
14-04 11:23:35,14.070,0.754,85.176,0,0,0,16384,205470,1444500,3801456640,790306816,472317952,14636474368,1248,73621
14-04 11:23:36,13.250,1,85.750,0,0,0,28672,193517,1363422,3801456640,790306816,472317952,14636474368,1248,73621
14-04 11:23:37,13.165,0.506,86.329,0,0,0,0,150783,1058863,3801456640,790306816,472317952,14636474368,1248,73621
14-04 11:23:38,14.861,0.252,84.887,0,0,0,0,223154,1551210,3801456640,790306816,472317952,14636474368,1248,73621
14-04 11:23:39,12.438,0.995,86.318,0.249,0,0,32768,162854,1140608,3801456640,790306816,472317952,14636474368,1248,73621
14-04 11:23:40,14.322,0.503,85.176,0,0,0,0,216785,1524738,3801456640,790306816,472317952,14636474368,1248,73621
14-04 11:23:41,12.690,0.254,87.056,0,0,0,0,196233,1367245,3801456640,790306816,472317952,14636474368,1248,73621
14-04 11:23:42,13.568,0.503,85.930,0,0,0,0,188732,1321058,3801456640,790306816,472317952,14636474368,1248,73621
14-04 11:23:43,13.750,0.250,85.750,0.250,0,0,12288,193920,1345759,3801456640,790306816,472317952,14636474368,1248,73621
14-04 11:23:44,14.824,1.005,83.920,0.251,0,0,16384,248982,1750596,3801456640,790306816,472317952,14636474368,1248,73621
14-04 11:23:45,15.113,1.008,83.879,0,0,0,40960,215425,1508011,3802816512,788946944,472317952,14636474368,1248,73621
14-04 11:23:46,15,0.500,84.500,0,0,0,0,146517,1022317,3802853376,788910080,472317952,14636474368,1248,73621
14-04 11:23:47,15.461,0.998,83.541,0,0,0,0,234011,1645891,3802853376,788910080,472317952,14636474368,1248,73621
14-04 11:23:48,16.500,0.500,83,0,0,0,57344,213352,1487055,3811241984,780521472,472317952,14636474368,1248,73627
14-04 11:23:49,14.963,1.247,83.541,0.249,0,0,90112,172927,1204574,3803095040,788664320,472317952,14636478464,1248,73621
14-04 11:23:50,12.977,0.763,86.260,0,0,0,0,208661,1463634,3803095040,788664320,472317952,14636478464,1248,73621
14-04 11:23:51,13.500,0.750,85.750,0,0,0,0,177880,1242448,3803095040,788664320,472317952,14636478464,1248,73621
14-04 11:23:52,13.784,0.251,85.965,0,0,0,0,175883,1224669,3803095040,788664320,472317952,14636478464,1248,73621
14-04 11:23:53,14.109,0.743,85.149,0,0,0,0,153900,1079884,3803095040,788664320,472317952,14636478464,1248,73621
14-04 11:23:54,12.782,0.501,86.466,0.251,0,0,102400,186691,1321058,3803090944,788664320,472317952,14636482560,1248,73621
14-04 11:23:55,11.809,0.754,87.437,0,0,0,12288,156997,1102734,3803090944,788664320,472317952,14636482560,1248,73621
14-04 11:23:56,13.959,0,86.041,0,0,0,0,162837,1142181,3803090944,788664320,472317952,14636482560,1248,73621
14-04 11:23:57,14.250,0.500,85.250,0,0,0,0,198389,1403819,3803090944,788664320,472317952,14636482560,1248,73621
14-04 11:23:58,13.819,0.503,85.678,0,0,0,0,165933,1178589,3803090944,788664320,472317952,14636482560,1248,73621
14-04 11:23:59,15.404,0.505,83.838,0.253,0,0,16384,222250,1550830,3803090944,788664320,472317952,14636482560,1248,73621
14-04 11:24:00,15.113,0.504,84.131,0.252,0,0,131072,208810,1464413,3803090944,788664320,472317952,14636482560,1248,73621
14-04 11:24:01,16.500,0.250,83.250,0,0,0,0,174558,1222080,3803090944,788664320,472317952,14636482560,1248,73621
14-04 11:24:02,13.959,0.508,85.533,0,0,0,0,229711,1591566,3803090944,788664320,472317952,14636482560,1248,73621
14-04 11:24:03,14.646,0.758,84.596,0,0,0,0,200251,1403390,3803090944,788664320,472317952,14636482560,1248,73621
14-04 11:24:04,14.610,0.252,84.887,0.252,0,0,16384,172153,1202548,3803078656,788664320,472326144,14636486656,1248,73621
14-04 11:24:05,14.464,0.748,84.788,0,0,0,0,180093,1261227,3803078656,788664320,472326144,14636486656,1248,73621
14-04 11:24:06,14.963,0.998,84.040,0,0,0,45056,156696,1099599,3803078656,788664320,472326144,14636486656,1248,73621
14-04 11:24:07,14.394,0.505,85.101,0,0,0,0,189746,1323920,3803078656,788664320,472326144,14636486656,1248,73621
14-04 11:24:08,14.824,0.503,84.673,0,0,0,0,181510,1263235,3803078656,788664320,472326144,14636486656,1248,73621
14-04 11:24:09,13.418,0.759,85.823,0,0,0,0,197546,1385777,3803074560,788664320,472326144,14636490752,1248,73621
14-04 11:24:10,14.750,0.750,84.250,0.250,0,0,32768,155830,1098757,3803074560,788664320,472330240,14636486656,1248,73621
14-04 11:24:11,15.578,0.251,84.171,0,0,0,0,186497,1303641,3803070464,788664320,472330240,14636490752,1248,73621
14-04 11:24:12,13.602,0.756,85.642,0,0,0,0,148332,1038768,3803070464,788664320,472330240,14636490752,1248,73621
14-04 11:24:13,13.602,0.504,85.642,0.252,0,0,12288,127910,896572,3803070464,788664320,472330240,14636490752,1248,73621
14-04 11:24:14,14.177,0.253,85.570,0,0,0,0,128389,896945,3803070464,788664320,472330240,14636490752,1248,73621
14-04 11:24:15,13.706,0.761,85.279,0.254,0,0,20480,164337,1143496,3803066368,788664320,472334336,14636490752,1248,73621
14-04 11:24:16,14.573,1.005,84.422,0,0,0,0,167848,1181344,3803066368,788664320,472334336,14636490752,1248,73621
14-04 11:24:17,15.539,0.501,83.960,0,0,0,0,174396,1222080,3803066368,788664320,472334336,14636490752,1248,73621
14-04 11:24:18,15.404,0.758,83.838,0,0,0,28672,219266,1545255,3809673216,782053376,472334336,14636494848,1248,73627
14-04 11:24:19,16.040,0.501,83.208,0.251,0,0,147456,232202,1629440,3802542080,789184512,472338432,14636490752,1216,73621
14-04 11:24:20,13.555,0.256,86.189,0,0,0,0,242696,1694461,3802423296,789299200,472338432,14636494848,1216,73621
14-04 11:24:21,14.787,1.003,84.211,0,0,0,0,201616,1405483,3802423296,789299200,472338432,14636494848,1216,73606
14-04 11:24:22,15.288,0.501,83.960,0.251,0,0,262144,216341,1506086,3802423296,789299200,472338432,14636494848,1248,73606
14-04 11:24:23,14.106,0.504,85.390,0,0,0,0,174134,1220416,3802423296,789299200,472338432,14636494848,1248,73606
14-04 11:24:24,14.610,0.252,84.887,0.252,0,0,167936,215866,1509209,3802161152,789553152,472342528,14636498944,1248,73606
14-04 11:24:25,15.288,0.501,83.960,0.251,0,0,262144,193922,1361521,3802161152,789553152,472342528,14636498944,1248,73606
14-04 11:24:26,14.500,0.500,85,0,0,0,0,169265,1181617,3802161152,789553152,472342528,14636498944,1248,73606
14-04 11:24:27,14.536,0.251,85.213,0,0,0,0,157842,1099872,3802161152,789553152,472342528,14636498944,1248,73606
14-04 11:24:28,15,0.500,84.500,0,0,0,0,167580,1164035,3802161152,789553152,472342528,14636498944,1248,73606
14-04 11:24:29,15.288,0.501,83.960,0.251,0,0,344064,217327,1527327,3802161152,789553152,472342528,14636498944,1248,73606
14-04 11:24:30,15.423,0.498,84.080,0,0,0,4096,250946,1769933,3802161152,789553152,472342528,14636498944,1248,73606
14-04 11:24:31,14.500,0.750,84.250,0.500,0,0,323584,226550,1588832,3802152960,789553152,472350720,14636498944,1248,73606
14-04 11:24:32,14.787,1.003,84.211,0,0,0,0,188851,1307796,3802152960,789553152,472350720,14636498944,1248,73606
14-04 11:24:33,12.312,0.754,86.683,0.251,0,0,8192,150549,1058048,3802152960,789553152,472350720,14636498944,1248,73606
14-04 11:24:34,15,0.500,84.500,0,0,0,0,176391,1239586,3802152960,789553152,472350720,14636498944,1248,73606
14-04 11:24:35,14.750,1.250,84,0,0,0,0,214670,1507232,3802152960,789553152,472350720,14636498944,1248,73606
14-04 11:24:36,14.464,0.998,84.289,0.249,0,0,237568,152442,1079142,3802152960,789553152,472350720,14636498944,1248,73606
14-04 11:24:37,15.288,0.251,84.461,0,0,0,0,209865,1469720,3802152960,789553152,472350720,14636498944,1248,73606
14-04 11:24:38,14.573,0.503,84.925,0,0,0,0,138615,977626,3802148864,789553152,472350720,14636503040,1248,73606
14-04 11:24:39,13.350,1.008,85.642,0,0,0,0,147189,1038640,3802144768,789553152,472350720,14636507136,1248,73606
14-04 11:24:40,15.288,0.501,84.211,0,0,0,0,221302,1547968,3802144768,789553152,472350720,14636507136,1248,73606
14-04 11:24:41,15.038,0.752,84.211,0,0,0,73728,208238,1463762,3802144768,789553152,472350720,14636507136,1248,73606
14-04 11:24:42,14.824,0.251,84.673,0.251,0,0,32768,173666,1204719,3802136576,789553152,472358912,14636507136,1248,73606
14-04 11:24:43,14.070,0.754,85.176,0,0,0,12288,133230,934212,3802132480,789553152,472358912,14636511232,1248,73606
14-04 11:24:44,13.995,0,86.005,0,0,0,0,141229,980526,3802132480,789553152,472358912,14636511232,1248,73606
14-04 11:24:45,14.861,0.252,84.887,0,0,0,4096,124647,877356,3802132480,789553152,472358912,14636511232,1248,73606
14-04 11:24:46,13.384,0.758,85.859,0,0,0,0,135478,954824,3802132480,789553152,472358912,14636511232,1248,73606
14-04 11:24:47,15.556,0.741,83.457,0.247,0,0,16384,131180,918006,3802128384,789553152,472363008,14636511232,1248,73606
14-04 11:24:48,15.075,1.005,83.920,0,0,0,32768,171663,1200506,3810770944,780910592,472363008,14636511232,1248,73612
14-04 11:24:49,14.106,1.008,84.887,0,0,0,77824,143469,1000504,3803144192,788537344,472363008,14636511232,1248,73606
14-04 11:24:50,14.500,0.750,84.750,0,0,0,0,224265,1567492,3803144192,788537344,472363008,14636511232,1248,73606
14-04 11:24:51,15.075,0.503,84.422,0,0,0,0,222835,1565474,3803144192,788537344,472363008,14636511232,1248,73606
14-04 11:24:52,13.889,0.505,85.354,0.253,0,0,57344,205911,1427084,3803140096,788537344,472367104,14636511232,1248,73606
14-04 11:24:53,13.033,0.752,85.965,0.251,0,0,49152,179912,1261689,3803140096,788537344,472371200,14636507136,1248,73606
14-04 11:24:54,15.789,0.251,83.960,0,0,0,0,233488,1629440,3803140096,788537344,472371200,14636507136,1248,73606
14-04 11:24:55,14.721,0.254,85.025,0,0,0,0,254448,1772016,3803131904,788537344,472371200,14636515328,1248,73606
14-04 11:24:56,14.177,0.759,85.063,0,0,0,0,263425,1833120,3803131904,788537344,472371200,14636515328,1248,73606
14-04 11:24:57,13.433,0.746,85.572,0.249,0,0,16384,176851,1224942,3803127808,788537344,472375296,14636515328,1248,73606
14-04 11:24:58,14.750,0.500,84.750,0,0,0,12288,212403,1484148,3803127808,788537344,472375296,14636515328,1248,73606
14-04 11:24:59,15.960,0.748,83.292,0,0,0,0,220307,1530189,3803127808,788537344,472375296,14636515328,1248,73606
14-04 11:25:00,14.504,0.509,84.987,0,0,0,4096,262537,1834172,3803127808,788537344,472375296,14636515328,1248,73606
14-04 11:25:01,13.433,0.249,86.318,0,0,0,0,172877,1219218,3803127808,788537344,472375296,14636515328,1248,73606
14-04 11:25:02,12.343,0.504,86.902,0.252,0,0,16384,178355,1245310,3803123712,788537344,472379392,14636515328,1248,73606
14-04 11:25:03,15.750,0.500,83.750,0,0,0,0,220985,1545213,3803123712,788537344,472379392,14636515328,1248,73606
14-04 11:25:04,14.141,0.505,85.354,0,0,0,28672,200118,1405392,3803119616,788537344,472379392,14636519424,1248,73606
14-04 11:25:05,15.136,0.496,84.367,0,0,0,0,180227,1246063,3803119616,788537344,472379392,14636519424,1248,73606
14-04 11:25:06,13.350,0.504,86.146,0,0,0,0,182729,1279569,3803119616,788537344,472379392,14636519424,1248,73606
14-04 11:25:07,12.718,0.998,86.035,0.249,0,0,32768,168699,1181071,3803111424,788537344,472383488,14636523520,1248,73606
14-04 11:25:08,12.091,0.504,87.406,0,0,0,0,173722,1204681,3803111424,788537344,472383488,14636523520,1248,73606
14-04 11:25:09,16,0.500,83.500,0,0,0,24576,249499,1748697,3803111424,788537344,472383488,14636523520,1248,73606
14-04 11:25:10,16.209,0.499,83.292,0,0,0,0,254782,1775240,3803111424,788537344,472383488,14636523520,1248,73606
14-04 11:25:11,15.711,0.499,83.791,0,0,0,0,233164,1646584,3803111424,788537344,472383488,14636523520,1248,73606
14-04 11:25:12,12.343,0.504,86.902,0.252,0,0,77824,164522,1143559,3803103232,788537344,472391680,14636523520,1248,73606
14-04 11:25:13,14.109,0.248,85.644,0,0,0,0,178697,1242828,3803103232,788537344,472391680,14636523520,1248,73606
14-04 11:25:14,13.033,0.501,86.466,0,0,0,0,189678,1323647,3803103232,788537344,472391680,14636523520,1248,73606
14-04 11:25:15,13.889,0.505,85.606,0,0,0,4096,205512,1426667,3803099136,788537344,472391680,14636527616,1248,73606
14-04 11:25:16,11.111,0.253,88.636,0,0,0,0,174415,1239458,3803099136,788537344,472391680,14636527616,1248,73606
14-04 11:25:17,14.070,0.503,85.176,0.251,0,0,28672,171549,1201985,3803095040,788537344,472395776,14636527616,1248,73606
14-04 11:25:18,12.563,0.503,86.683,0.251,0,0,28672,163988,1144807,3808944128,782688256,472395776,14636527616,1248,73612
14-04 11:25:19,15.672,0.746,83.582,0,0,0,57344,210824,1482583,3802460160,789172224,472395776,14636527616,1248,73606
14-04 11:25:20,15.578,0.251,84.171,0,0,0,0,254908,1792384,3802460160,789172224,472395776,14636527616,1248,73606
14-04 11:25:21,12.658,0.506,86.835,0,0,0,0,202962,1408254,3802460160,789172224,472395776,14636527616,1248,73606
14-04 11:25:22,13.317,0.754,85.930,0,0,0,69632,155257,1097283,3802460160,789172224,472395776,14636527616,1248,73606
14-04 11:25:23,11.869,0.253,87.879,0,0,0,49152,190043,1326889,3802460160,789172224,472395776,14636527616,1248,73606
14-04 11:25:24,13.466,1.247,85.287,0,0,0,0,178742,1242615,3802583040,789045248,472395776,14636531712,1248,73606
14-04 11:25:25,14.358,0.504,85.139,0,0,0,0,202552,1406447,3802583040,789045248,472395776,14636531712,1248,73606
14-04 11:25:26,15.075,0.251,84.673,0,0,0,0,220601,1548059,3802583040,789045248,472395776,14636531712,1248,73606
14-04 11:25:27,15.539,0.251,84.211,0,0,0,0,242652,1709766,3802583040,789045248,472395776,14636531712,1248,73606
14-04 11:25:28,15.327,0.503,83.920,0.251,0,0,16384,240801,1689417,3802578944,789045248,472399872,14636531712,1248,73606
14-04 11:25:29,14.925,0.746,84.080,0.249,0,0,12288,206638,1447401,3802578944,789045248,472399872,14636531712,1248,73606
14-04 11:25:30,14.286,1.003,84.712,0,0,0,4096,222267,1548747,3802578944,789045248,472399872,14636531712,1248,73606
14-04 11:25:31,12.750,0.750,86.500,0,0,0,0,185650,1304305,3802578944,789045248,472399872,14636531712,1248,73606
14-04 11:25:32,14.713,0.499,84.788,0,0,0,0,202464,1405785,3802574848,789045248,472399872,14636535808,1248,73606
14-04 11:25:33,13.750,0.250,85.750,0.250,0,0,16384,176359,1238274,3802574848,789045248,472399872,14636535808,1248,73606
14-04 11:25:34,12.060,0.251,87.688,0,0,0,32768,189050,1323920,3802574848,789045248,472399872,14636535808,1248,73606
14-04 11:25:35,13.384,0.253,86.364,0,0,0,0,197312,1385024,3802574848,789045248,472399872,14636535808,1248,73606
14-04 11:25:36,14.430,0,85.570,0,0,0,0,193796,1347423,3802574848,789045248,472399872,14636535808,1248,73606
14-04 11:25:37,14.109,0.495,85.396,0,0,0,0,192672,1344288,3802574848,789045248,472399872,14636535808,1248,73606
14-04 11:25:38,14.646,0.505,84.596,0.253,0,0,16384,206364,1443373,3802574848,789045248,472399872,14636535808,1248,73606
14-04 11:25:39,12.405,0.253,87.342,0,0,0,0,197291,1367518,3802570752,789045248,472399872,14636539904,1248,73606
14-04 11:25:40,12.814,0.503,86.683,0,0,0,0,167260,1181344,3802570752,789045248,472399872,14636539904,1248,73606
14-04 11:25:41,14.214,0.499,85.287,0,0,0,0,168128,1181071,3802570752,789045248,472399872,14636539904,1248,73606
14-04 11:25:42,12.281,0.501,87.218,0,0,0,0,174253,1219491,3802570752,789045248,472399872,14636539904,1248,73606
14-04 11:25:43,12.343,0.756,86.650,0.252,0,0,69632,187202,1305248,3802570752,789045248,472399872,14636539904,1248,73606
14-04 11:25:44,15.212,0.499,84.289,0,0,0,0,211120,1487864,3802570752,789045248,472399872,14636539904,1248,73606
14-04 11:25:45,15.789,0.501,83.709,0,0,0,40960,216465,1508284,3803238400,788377600,472399872,14636539904,1280,73606
14-04 11:25:46,15.075,0.503,84.422,0,0,0,0,233893,1647998,3803213824,788402176,472399872,14636539904,1280,73606
14-04 11:25:47,15.423,0.249,84.328,0,0,0,0,202088,1424708,3803205632,788410368,472399872,14636539904,1280,73606
14-04 11:25:48,14.861,0.756,84.131,0.252,0,0,143360,258092,1815763,3803205632,788410368,472399872,14636539904,1280,73609
14-04 11:25:49,15.960,1.247,82.793,0,0,0,77824,202865,1425760,3802697728,788918272,472399872,14636539904,1280,73606
14-04 11:25:50,13.131,0.505,86.364,0,0,0,0,174303,1221807,3802697728,788918272,472399872,14636539904,1280,73606
14-04 11:25:51,12.846,0.756,86.398,0,0,0,0,186114,1303825,3802693632,788918272,472399872,14636544000,1280,73606
14-04 11:25:52,13.854,0.504,85.642,0,0,0,0,175958,1242175,3802693632,788918272,472399872,14636544000,1280,73606
